Sexo;Comunidad autónoma/provincia (1);Ciclo formativo (2);Total
Mujeres;11 EXTREMADURA;Emergencias y protección civil;0
Mujeres;11 EXTREMADURA;23 SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD;165
Mujeres;11 EXTREMADURA;Atención a personas en situación de dependencia;165
Mujeres;11 EXTREMADURA;24 TEXTIL, CONFECCIÓN Y PIEL;0
Mujeres;11 EXTREMADURA;Calzado y complementos de moda;0
Mujeres;11 EXTREMADURA;Confección y moda;0
Mujeres;11 EXTREMADURA;Fabricación y ennoblecimiento de productos textiles;0
Mujeres;11 EXTREMADURA;25 TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS;5
Mujeres;11 EXTREMADURA;Carrocería;0
Mujeres;11 EXTREMADURA;Conducción de vehículos de transporte por carretera;0
Mujeres;11 EXTREMADURA;Electromecánica de maquinaria;0
Mujeres;11 EXTREMADURA;Electromecánica de vehículos automóviles;5
Mujeres;11 EXTREMADURA;Mantenimiento de material rodante ferroviario;0
Mujeres;11 EXTREMADURA;Mantenimiento de embarcaciones de recreo;0
Mujeres;11 EXTREMADURA;Mantenimiento de estructuras de madera y mobiliario de embarcaciones;0
Mujeres;11 EXTREMADURA;Montaje de estructuras e instalación de sistemas aeronáuticos;0
Mujeres;11 EXTREMADURA;26 VIDRIO Y CERÁMICA;0
Mujeres;11 EXTREMADURA;Fabricación de productos cerámicos;0
Mujeres;Badajoz;Total de alumnado que terminó;842
Mujeres;Badajoz;01 ACTIVIDADES FÍSICAS Y DEPORTIVAS;27
Mujeres;Badajoz;Guía en el medio natural y de tiempo libre;27
Mujeres;Badajoz;Actividades ecuestres;0
Mujeres;Badajoz;02 ADMINISTRACIÓN Y GESTIÓN;157
Mujeres;Badajoz;Gestión administrativa;157
Mujeres;Badajoz;Administración y gestión (n.d.);0
Mujeres;Badajoz;03 AGRARIA;13
Mujeres;Badajoz;Aprovechamiento y conservación del medio natural;2
Mujeres;Badajoz;Jardinería y floristería;1
Mujeres;Badajoz;Producción agroecológica;3
Mujeres;Badajoz;Producción agropecuaria;7
Mujeres;Badajoz;04 ARTES GRÁFICAS;12
Mujeres;Badajoz;Impresión gráfica;0
Mujeres;Badajoz;Postimpresión y acabados gráficos;0
Mujeres;Badajoz;Preimpresión digital;12
Mujeres;Badajoz;06 COMERCIO Y MARKETING;57
Mujeres;Badajoz;Actividades comerciales;57
Mujeres;Badajoz;Comercialización de productos alimentarios;0
Mujeres;Badajoz;07 EDIFICACIÓN Y OBRA CIVIL;2
Mujeres;Badajoz;Construcción;0
Mujeres;Badajoz;Obras de interior, decoración y rehabilitación;2
Mujeres;Badajoz;08 ELECTRICIDAD Y ELECTRÓNICA;2
Mujeres;Badajoz;Instalaciones de telecomunicaciones;2
Mujeres;Badajoz;Instalaciones eléctricas y automáticas;0
Mujeres;Badajoz;09 ENERGÍA Y AGUA;0
Mujeres;Badajoz;Redes y estaciones de tratamiento de agua;0
Mujeres;Badajoz;10 FABRICACIÓN MECÁNICA;1
Mujeres;Badajoz;Conformado por moldeo de metales y polímeros;0
Mujeres;Badajoz;Joyería (LOGSE);0
Mujeres;Badajoz;Mecanizado;1
Mujeres;Badajoz;Soldadura y calderería;0
Mujeres;Badajoz;11 HOSTELERÍA Y TURISMO;14
Mujeres;Badajoz;Cocina y gastronomía;6
Mujeres;Badajoz;Servicios de restauración;8
Mujeres;Badajoz;12 IMAGEN PERSONAL;77
Mujeres;Badajoz;Estética y belleza;33
Mujeres;Badajoz;Peluquería y cosmética capilar;44
Mujeres;Badajoz;13 IMAGEN Y SONIDO;0
Mujeres;Badajoz;Vídeo, disc-jockey y sonido;0
Mujeres;Badajoz;14 INDUSTRIAS ALIMENTARIAS;9
Mujeres;Badajoz;Aceites de oliva y vinos;2
Mujeres;Badajoz;Elaboración de productos alimenticios;3
Mujeres;Badajoz;Panadería, repostería y confitería;4
Mujeres;Badajoz;15 INDUSTRIAS EXTRACTIVAS;0
Mujeres;Badajoz;Excavaciones y sondeos;0
Mujeres;Badajoz;Piedra natural;0
Mujeres;Badajoz;16 INFORMÁTICA Y COMUNICACIONES;7
Mujeres;Badajoz;Sistemas microinformáticos y redes;7
Mujeres;Badajoz;17 INSTALACIÓN Y MANTENIMIENTO;0
Mujeres;Badajoz;Instalaciones de producción de calor;0
Mujeres;Badajoz;Instalaciones frigoríficas y de climatización;0
Mujeres;Badajoz;Mantenimiento electromecánico;0
Mujeres;Badajoz;18 MADERA, MUEBLE Y CORCHO;0
Mujeres;Badajoz;Carpintería y mueble;0
Mujeres;Badajoz;Instalación y amueblamiento;0
Mujeres;Badajoz;19 MARÍTIMO-PESQUERA;0
Mujeres;Badajoz;Cultivos acuícolas;0
Mujeres;Badajoz;Mantenimiento y control de la maquinaria de buques y embarcaciones;0
Mujeres;Badajoz;Navegación y pesca de litoral;0
Mujeres;Badajoz;Operaciones subacuáticas y hiperbáricas;0
Mujeres;Badajoz;20 QUÍMICA;3
Mujeres;Badajoz;Operaciones de laboratorio;3
Mujeres;Badajoz;Planta química;0
Mujeres;Badajoz;21 SANIDAD;367
Mujeres;Badajoz;Cuidados auxiliares de enfermería (LOGSE);295
Mujeres;Badajoz;Emergencias sanitarias;5
Mujeres;Badajoz;Farmacia y parafarmacia;67
Mujeres;Badajoz;22 SEGURIDAD Y MEDIO AMBIENTE;0
Mujeres;Badajoz;Emergencias y protección civil;0
Mujeres;Badajoz;23 SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD;92
Mujeres;Badajoz;Atención a personas en situación de dependencia;92
Mujeres;Badajoz;24 TEXTIL, CONFECCIÓN Y PIEL;0
Mujeres;Badajoz;Calzado y complementos de moda;0
Mujeres;Badajoz;Confección y moda;0
Mujeres;Badajoz;Fabricación y ennoblecimiento de productos textiles;0
Mujeres;Badajoz;25 TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS;2
Mujeres;Badajoz;Carrocería;0
Mujeres;Badajoz;Conducción de vehículos de transporte por carretera;0
Mujeres;Badajoz;Electromecánica de maquinaria;0
Mujeres;Badajoz;Electromecánica de vehículos automóviles;2
Mujeres;Badajoz;Mantenimiento de material rodante ferroviario;0
Mujeres;Badajoz;Mantenimiento de embarcaciones de recreo;0
Mujeres;Badajoz;Mantenimiento de estructuras de madera y mobiliario de embarcaciones;0
Mujeres;Badajoz;Montaje de estructuras e instalación de sistemas aeronáuticos;0
Mujeres;Badajoz;26 VIDRIO Y CERÁMICA;0
Mujeres;Badajoz;Fabricación de productos cerámicos;0
Mujeres;Cáceres;Total de alumnado que terminó;452
Mujeres;Cáceres;01 ACTIVIDADES FÍSICAS Y DEPORTIVAS;15
Mujeres;Cáceres;Guía en el medio natural y de tiempo libre;9
Mujeres;Cáceres;Actividades ecuestres;6
Mujeres;Cáceres;02 ADMINISTRACIÓN Y GESTIÓN;68
Mujeres;Cáceres;Gestión administrativa;68
Mujeres;Cáceres;Administración y gestión (n.d.);0
Mujeres;Cáceres;03 AGRARIA;9
Mujeres;Cáceres;Aprovechamiento y conservación del medio natural;1
Mujeres;Cáceres;Jardinería y floristería;0
Mujeres;Cáceres;Producción agroecológica;0
Mujeres;Cáceres;Producción agropecuaria;8
Mujeres;Cáceres;04 ARTES GRÁFICAS;0
Mujeres;Cáceres;Impresión gráfica;0
Mujeres;Cáceres;Postimpresión y acabados gráficos;0
Mujeres;Cáceres;Preimpresión digital;0
Mujeres;Cáceres;06 COMERCIO Y MARKETING;30
Mujeres;Cáceres;Actividades comerciales;30
Mujeres;Cáceres;Comercialización de productos alimentarios;0
Mujeres;Cáceres;07 EDIFICACIÓN Y OBRA CIVIL;1
Mujeres;Cáceres;Construcción;0
Mujeres;Cáceres;Obras de interior, decoración y rehabilitación;1
Mujeres;Cáceres;08 ELECTRICIDAD Y ELECTRÓNICA;4
Mujeres;Cáceres;Instalaciones de telecomunicaciones;1
Mujeres;Cáceres;Instalaciones eléctricas y automáticas;3
Mujeres;Cáceres;09 ENERGÍA Y AGUA;0
Mujeres;Cáceres;Redes y estaciones de tratamiento de agua;0
Mujeres;Cáceres;10 FABRICACIÓN MECÁNICA;0
Mujeres;Cáceres;Conformado por moldeo de metales y polímeros;0
Mujeres;Cáceres;Joyería (LOGSE);0
Mujeres;Cáceres;Mecanizado;0
Mujeres;Cáceres;Soldadura y calderería;0
Mujeres;Cáceres;11 HOSTELERÍA Y TURISMO;24
Mujeres;Cáceres;Cocina y gastronomía;13
Mujeres;Cáceres;Servicios de restauración;11
Mujeres;Cáceres;12 IMAGEN PERSONAL;66
Mujeres;Cáceres;Estética y belleza;40
Mujeres;Cáceres;Peluquería y cosmética capilar;26
Mujeres;Cáceres;13 IMAGEN Y SONIDO;0
Mujeres;Cáceres;Vídeo, disc-jockey y sonido;0
Mujeres;Cáceres;14 INDUSTRIAS ALIMENTARIAS;6
Mujeres;Cáceres;Aceites de oliva y vinos;0
Mujeres;Cáceres;Elaboración de productos alimenticios;1
Mujeres;Cáceres;Panadería, repostería y confitería;5
Mujeres;Cáceres;15 INDUSTRIAS EXTRACTIVAS;0
Mujeres;Cáceres;Excavaciones y sondeos;0
Mujeres;Cáceres;Piedra natural;0
Mujeres;Cáceres;16 INFORMÁTICA Y COMUNICACIONES;9
Mujeres;Cáceres;Sistemas microinformáticos y redes;9
Mujeres;Cáceres;17 INSTALACIÓN Y MANTENIMIENTO;0
Mujeres;Cáceres;Instalaciones de producción de calor;0
Mujeres;Cáceres;Instalaciones frigoríficas y de climatización;0
Mujeres;Cáceres;Mantenimiento electromecánico;0
Mujeres;Cáceres;18 MADERA, MUEBLE Y CORCHO;0
Mujeres;Cáceres;Carpintería y mueble;0
Mujeres;Cáceres;Instalación y amueblamiento;0
Mujeres;Cáceres;19 MARÍTIMO-PESQUERA;0
Mujeres;Cáceres;Cultivos acuícolas;0
Mujeres;Cáceres;Mantenimiento y control de la maquinaria de buques y embarcaciones;0
Mujeres;Cáceres;Navegación y pesca de litoral;0
Mujeres;Cáceres;Operaciones subacuáticas y hiperbáricas;0
Mujeres;Cáceres;20 QUÍMICA;0
Mujeres;Cáceres;Operaciones de laboratorio;0
Mujeres;Cáceres;Planta química;0
Mujeres;Cáceres;21 SANIDAD;144
Mujeres;Cáceres;Cuidados auxiliares de enfermería (LOGSE);112
Mujeres;Cáceres;Emergencias sanitarias;7
Mujeres;Cáceres;Farmacia y parafarmacia;25
Mujeres;Cáceres;22 SEGURIDAD Y MEDIO AMBIENTE;0
Mujeres;Cáceres;Emergencias y protección civil;0
Mujeres;Cáceres;23 SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD;73
Mujeres;Cáceres;Atención a personas en situación de dependencia;73
Mujeres;Cáceres;24 TEXTIL, CONFECCIÓN Y PIEL;0
Mujeres;Cáceres;Calzado y complementos de moda;0
Mujeres;Cáceres;Confección y moda;0
Mujeres;Cáceres;Fabricación y ennoblecimiento de productos textiles;0
Mujeres;Cáceres;25 TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS;3
Mujeres;Cáceres;Carrocería;0
Mujeres;Cáceres;Conducción de vehículos de transporte por carretera;0
Mujeres;Cáceres;Electromecánica de maquinaria;0
Mujeres;Cáceres;Electromecánica de vehículos automóviles;3
Mujeres;Cáceres;Mantenimiento de material rodante ferroviario;0
Mujeres;Cáceres;Mantenimiento de embarcaciones de recreo;0
Mujeres;Cáceres;Mantenimiento de estructuras de madera y mobiliario de embarcaciones;0
Mujeres;Cáceres;Montaje de estructuras e instalación de sistemas aeronáuticos;0
Mujeres;Cáceres;26 VIDRIO Y CERÁMICA;0
Mujeres;Cáceres;Fabricación de productos cerámicos;0
Mujeres;12 GALICIA;Total de alumnado que terminó;2.715
Mujeres;12 GALICIA;01 ACTIVIDADES FÍSICAS Y DEPORTIVAS;38
Mujeres;12 GALICIA;Guía en el medio natural y de tiempo libre;38
Mujeres;12 GALICIA;Actividades ecuestres;0
Mujeres;12 GALICIA;02 ADMINISTRACIÓN Y GESTIÓN;389
Mujeres;12 GALICIA;Gestión administrativa;389
Mujeres;12 GALICIA;Administración y gestión (n.d.);0
Mujeres;12 GALICIA;03 AGRARIA;26
Mujeres;12 GALICIA;Aprovechamiento y conservación del medio natural;7
Mujeres;12 GALICIA;Jardinería y floristería;2
Mujeres;12 GALICIA;Producción agroecológica;8
Mujeres;12 GALICIA;Producción agropecuaria;9
Mujeres;12 GALICIA;04 ARTES GRÁFICAS;44
Mujeres;12 GALICIA;Impresión gráfica;21
Mujeres;12 GALICIA;Postimpresión y acabados gráficos;0
Mujeres;12 GALICIA;Preimpresión digital;23
Mujeres;12 GALICIA;06 COMERCIO Y MARKETING;190
Mujeres;12 GALICIA;Actividades comerciales;177
Mujeres;12 GALICIA;Comercialización de productos alimentarios;13
Mujeres;12 GALICIA;07 EDIFICACIÓN Y OBRA CIVIL;1
Mujeres;12 GALICIA;Construcción;0
Mujeres;12 GALICIA;Obras de interior, decoración y rehabilitación;1
Mujeres;12 GALICIA;08 ELECTRICIDAD Y ELECTRÓNICA;26
Mujeres;12 GALICIA;Instalaciones de telecomunicaciones;11
Mujeres;12 GALICIA;Instalaciones eléctricas y automáticas;15
Mujeres;12 GALICIA;09 ENERGÍA Y AGUA;0
Mujeres;12 GALICIA;Redes y estaciones de tratamiento de agua;0
Mujeres;12 GALICIA;10 FABRICACIÓN MECÁNICA;3
Mujeres;12 GALICIA;Conformado por moldeo de metales y polímeros;0
Mujeres;12 GALICIA;Joyería (LOGSE);0
Mujeres;12 GALICIA;Mecanizado;3
Mujeres;12 GALICIA;Soldadura y calderería;0
Mujeres;12 GALICIA;11 HOSTELERÍA Y TURISMO;133
Mujeres;12 GALICIA;Cocina y gastronomía;95
Mujeres;12 GALICIA;Servicios de restauración;38
Mujeres;12 GALICIA;12 IMAGEN PERSONAL;247
Mujeres;12 GALICIA;Estética y belleza;128
Mujeres;12 GALICIA;Peluquería y cosmética capilar;119
Mujeres;12 GALICIA;13 IMAGEN Y SONIDO;24
Mujeres;12 GALICIA;Vídeo, disc-jockey y sonido;24
Mujeres;12 GALICIA;14 INDUSTRIAS ALIMENTARIAS;73
Mujeres;12 GALICIA;Aceites de oliva y vinos;6
Mujeres;12 GALICIA;Elaboración de productos alimenticios;15
Mujeres;12 GALICIA;Panadería, repostería y confitería;52
Mujeres;12 GALICIA;15 INDUSTRIAS EXTRACTIVAS;0
Mujeres;12 GALICIA;Excavaciones y sondeos;0
Mujeres;12 GALICIA;Piedra natural;0
Mujeres;12 GALICIA;16 INFORMÁTICA Y COMUNICACIONES;39
Mujeres;12 GALICIA;Sistemas microinformáticos y redes;39
Mujeres;12 GALICIA;17 INSTALACIÓN Y MANTENIMIENTO;2
Mujeres;12 GALICIA;Instalaciones de producción de calor;0
Mujeres;12 GALICIA;Instalaciones frigoríficas y de climatización;0
Mujeres;12 GALICIA;Mantenimiento electromecánico;2
Mujeres;12 GALICIA;18 MADERA, MUEBLE Y CORCHO;7
Mujeres;12 GALICIA;Carpintería y mueble;3
Mujeres;12 GALICIA;Instalación y amueblamiento;4
Mujeres;12 GALICIA;19 MARÍTIMO-PESQUERA;8
Mujeres;12 GALICIA;Cultivos acuícolas;5
Mujeres;12 GALICIA;Mantenimiento y control de la maquinaria de buques y embarcaciones;0
Mujeres;12 GALICIA;Navegación y pesca de litoral;3
Mujeres;12 GALICIA;Operaciones subacuáticas y hiperbáricas;0
Mujeres;12 GALICIA;20 QUÍMICA;40
Mujeres;12 GALICIA;Operaciones de laboratorio;40
Mujeres;12 GALICIA;Planta química;0
Mujeres;12 GALICIA;21 SANIDAD;1.099
Mujeres;12 GALICIA;Cuidados auxiliares de enfermería (LOGSE);824
Mujeres;12 GALICIA;Emergencias sanitarias;64
Mujeres;12 GALICIA;Farmacia y parafarmacia;211
Mujeres;12 GALICIA;22 SEGURIDAD Y MEDIO AMBIENTE;0
Mujeres;12 GALICIA;Emergencias y protección civil;0
Mujeres;12 GALICIA;23 SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD;267
Mujeres;12 GALICIA;Atención a personas en situación de dependencia;267
Mujeres;12 GALICIA;24 TEXTIL, CONFECCIÓN Y PIEL;42
Mujeres;12 GALICIA;Calzado y complementos de moda;5
Mujeres;12 GALICIA;Confección y moda;37
Mujeres;12 GALICIA;Fabricación y ennoblecimiento de productos textiles;0
Mujeres;12 GALICIA;25 TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS;17
Mujeres;12 GALICIA;Carrocería;3
Mujeres;12 GALICIA;Conducción de vehículos de transporte por carretera;0
Mujeres;12 GALICIA;Electromecánica de maquinaria;0
Mujeres;12 GALICIA;Electromecánica de vehículos automóviles;14
Mujeres;12 GALICIA;Mantenimiento de material rodante ferroviario;0
Mujeres;12 GALICIA;Mantenimiento de embarcaciones de recreo;0
Mujeres;12 GALICIA;Mantenimiento de estructuras de madera y mobiliario de embarcaciones;0
Mujeres;12 GALICIA;Montaje de estructuras e instalación de sistemas aeronáuticos;0
Mujeres;12 GALICIA;26 VIDRIO Y CERÁMICA;0
Mujeres;12 GALICIA;Fabricación de productos cerámicos;0
Mujeres;A Coruña;Total de alumnado que terminó;1.097
Mujeres;A Coruña;01 ACTIVIDADES FÍSICAS Y DEPORTIVAS;14
Mujeres;A Coruña;Guía en el medio natural y de tiempo libre;14
Mujeres;A Coruña;Actividades ecuestres;0
Mujeres;A Coruña;02 ADMINISTRACIÓN Y GESTIÓN;155
Mujeres;A Coruña;Gestión administrativa;155
Mujeres;A Coruña;Administración y gestión (n.d.);0
Mujeres;A Coruña;03 AGRARIA;10
Mujeres;A Coruña;Aprovechamiento y conservación del medio natural;0
Mujeres;A Coruña;Jardinería y floristería;0
Mujeres;A Coruña;Producción agroecológica;1
Mujeres;A Coruña;Producción agropecuaria;9
Mujeres;A Coruña;04 ARTES GRÁFICAS;20
Mujeres;A Coruña;Impresión gráfica;9
Mujeres;A Coruña;Postimpresión y acabados gráficos;0
Mujeres;A Coruña;Preimpresión digital;11
Mujeres;A Coruña;06 COMERCIO Y MARKETING;75
Mujeres;A Coruña;Actividades comerciales;68
Mujeres;A Coruña;Comercialización de productos alimentarios;7
Mujeres;A Coruña;07 EDIFICACIÓN Y OBRA CIVIL;0
Mujeres;A Coruña;Construcción;0
Mujeres;A Coruña;Obras de interior, decoración y rehabilitación;0
Mujeres;A Coruña;08 ELECTRICIDAD Y ELECTRÓNICA;10
Mujeres;A Coruña;Instalaciones de telecomunicaciones;5
Mujeres;A Coruña;Instalaciones eléctricas y automáticas;5
Mujeres;A Coruña;09 ENERGÍA Y AGUA;0
Mujeres;A Coruña;Redes y estaciones de tratamiento de agua;0
Mujeres;A Coruña;10 FABRICACIÓN MECÁNICA;1
Mujeres;A Coruña;Conformado por moldeo de metales y polímeros;0
Mujeres;A Coruña;Joyería (LOGSE);0
Mujeres;A Coruña;Mecanizado;1
Mujeres;A Coruña;Soldadura y calderería;0
Mujeres;A Coruña;11 HOSTELERÍA Y TURISMO;65
Mujeres;A Coruña;Cocina y gastronomía;50
Mujeres;A Coruña;Servicios de restauración;15
Mujeres;A Coruña;12 IMAGEN PERSONAL;103
Mujeres;A Coruña;Estética y belleza;47
Mujeres;A Coruña;Peluquería y cosmética capilar;56
Mujeres;A Coruña;13 IMAGEN Y SONIDO;11
Mujeres;A Coruña;Vídeo, disc-jockey y sonido;11
Mujeres;A Coruña;14 INDUSTRIAS ALIMENTARIAS;32
Mujeres;A Coruña;Aceites de oliva y vinos;0
Mujeres;A Coruña;Elaboración de productos alimenticios;12
Mujeres;A Coruña;Panadería, repostería y confitería;20
Mujeres;A Coruña;15 INDUSTRIAS EXTRACTIVAS;0
Mujeres;A Coruña;Excavaciones y sondeos;0
Mujeres;A Coruña;Piedra natural;0
Mujeres;A Coruña;16 INFORMÁTICA Y COMUNICACIONES;13
Mujeres;A Coruña;Sistemas microinformáticos y redes;13
Mujeres;A Coruña;17 INSTALACIÓN Y MANTENIMIENTO;2
Mujeres;A Coruña;Instalaciones de producción de calor;0
Mujeres;A Coruña;Instalaciones frigoríficas y de climatización;0
Mujeres;A Coruña;Mantenimiento electromecánico;2
Mujeres;A Coruña;18 MADERA, MUEBLE Y CORCHO;6
Mujeres;A Coruña;Carpintería y mueble;3
Mujeres;A Coruña;Instalación y amueblamiento;3
Mujeres;A Coruña;19 MARÍTIMO-PESQUERA;2
Mujeres;A Coruña;Cultivos acuícolas;0
Mujeres;A Coruña;Mantenimiento y control de la maquinaria de buques y embarcaciones;0
Mujeres;A Coruña;Navegación y pesca de litoral;2
Mujeres;A Coruña;Operaciones subacuáticas y hiperbáricas;0
Mujeres;A Coruña;20 QUÍMICA;20
Mujeres;A Coruña;Operaciones de laboratorio;20
Mujeres;A Coruña;Planta química;0
Mujeres;A Coruña;21 SANIDAD;442
Mujeres;A Coruña;Cuidados auxiliares de enfermería (LOGSE);318
Mujeres;A Coruña;Emergencias sanitarias;34
Mujeres;A Coruña;Farmacia y parafarmacia;90
Mujeres;A Coruña;22 SEGURIDAD Y MEDIO AMBIENTE;0
Mujeres;A Coruña;Emergencias y protección civil;0
Mujeres;A Coruña;23 SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD;101
Mujeres;A Coruña;Atención a personas en situación de dependencia;101
Mujeres;A Coruña;24 TEXTIL, CONFECCIÓN Y PIEL;9
Mujeres;A Coruña;Calzado y complementos de moda;0
Mujeres;A Coruña;Confección y moda;9
Mujeres;A Coruña;Fabricación y ennoblecimiento de productos textiles;0
Mujeres;A Coruña;25 TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS;6
Mujeres;A Coruña;Carrocería;1
Mujeres;A Coruña;Conducción de vehículos de transporte por carretera;0
Mujeres;A Coruña;Electromecánica de maquinaria;0
Mujeres;A Coruña;Electromecánica de vehículos automóviles;5
Mujeres;A Coruña;Mantenimiento de material rodante ferroviario;0
Mujeres;A Coruña;Mantenimiento de embarcaciones de recreo;0
Mujeres;A Coruña;Mantenimiento de estructuras de madera y mobiliario de embarcaciones;0
Mujeres;A Coruña;Montaje de estructuras e instalación de sistemas aeronáuticos;0
Mujeres;A Coruña;26 VIDRIO Y CERÁMICA;0
Mujeres;A Coruña;Fabricación de productos cerámicos;0
Mujeres;Lugo;Total de alumnado que terminó;258
Mujeres;Lugo;01 ACTIVIDADES FÍSICAS Y DEPORTIVAS;0
Mujeres;Lugo;Guía en el medio natural y de tiempo libre;0
Mujeres;Lugo;Actividades ecuestres;0
Mujeres;Lugo;02 ADMINISTRACIÓN Y GESTIÓN;33
Mujeres;Lugo;Gestión administrativa;33
Mujeres;Lugo;Administración y gestión (n.d.);0
Mujeres;Lugo;03 AGRARIA;2
Mujeres;Lugo;Aprovechamiento y conservación del medio natural;2
Mujeres;Lugo;Jardinería y floristería;0
Mujeres;Lugo;Producción agroecológica;0
Mujeres;Lugo;Producción agropecuaria;0
Mujeres;Lugo;04 ARTES GRÁFICAS;0
Mujeres;Lugo;Impresión gráfica;0
Mujeres;Lugo;Postimpresión y acabados gráficos;0
