Sexo,Comunidad autónoma,Familia profesional,Porcentajes total de módulos aprobados,nivel_educativo
Mujeres,Comunidad de Madrid,MARÍTIMO-PESQUERA,,SUPERIOR
Mujeres,Comunidad de Madrid,QUÍMICA,73.3,SUPERIOR
Mujeres,Comunidad de Madrid,SANIDAD,90.3,SUPERIOR
Mujeres,Comunidad de Madrid,SEGURIDAD Y MEDIO AMBIENTE,82.9,SUPERIOR
Mujeres,Comunidad de Madrid,SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD,88.8,SUPERIOR
Mujeres,Comunidad de Madrid,"TEXTIL, CONFECCIÓN Y PIEL",87.7,SUPERIOR
Mujeres,Comunidad de Madrid,TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,85.9,SUPERIOR
Mujeres,Comunidad de Madrid,VIDRIO Y CERÁMICA,,SUPERIOR
Mujeres,Región de Murcia,ACTIVIDADES FÍSICAS Y DEPORTIVAS,90.4,SUPERIOR
Mujeres,Región de Murcia,ADMINISTRACIÓN Y GESTIÓN,86.3,SUPERIOR
Mujeres,Región de Murcia,AGRARIA,90.8,SUPERIOR
Mujeres,Región de Murcia,ARTES GRÁFICAS,55.4,SUPERIOR
Mujeres,Región de Murcia,ARTES Y ARTESANÍAS,,SUPERIOR
Mujeres,Región de Murcia,COMERCIO Y MARKETING,90.0,SUPERIOR
Mujeres,Región de Murcia,EDIFICACIÓN Y OBRA CIVIL,73.0,SUPERIOR
Mujeres,Región de Murcia,ELECTRICIDAD Y ELECTRÓNICA,71.6,SUPERIOR
Mujeres,Región de Murcia,ENERGÍA Y AGUA,62.8,SUPERIOR
Mujeres,Región de Murcia,FABRICACIÓN MECÁNICA,82.6,SUPERIOR
Mujeres,Región de Murcia,HOSTELERÍA Y TURISMO,72.3,SUPERIOR
Mujeres,Región de Murcia,IMAGEN PERSONAL,84.1,SUPERIOR
Mujeres,Región de Murcia,IMAGEN Y SONIDO,93.2,SUPERIOR
Mujeres,Región de Murcia,INDUSTRIAS ALIMENTARIAS,87.4,SUPERIOR
Mujeres,Región de Murcia,INDUSTRIAS EXTRACTIVAS,,SUPERIOR
Mujeres,Región de Murcia,INFORMÁTICA Y COMUNICACIONES,78.5,SUPERIOR
Mujeres,Región de Murcia,INSTALACIÓN Y MANTENIMIENTO,75.0,SUPERIOR
Mujeres,Región de Murcia,"MADERA, MUEBLE Y CORCHO",,SUPERIOR
Mujeres,Región de Murcia,MARÍTIMO-PESQUERA,98.6,SUPERIOR
Mujeres,Región de Murcia,QUÍMICA,88.2,SUPERIOR
Mujeres,Región de Murcia,SANIDAD,89.2,SUPERIOR
Mujeres,Región de Murcia,SEGURIDAD Y MEDIO AMBIENTE,82.9,SUPERIOR
Mujeres,Región de Murcia,SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD,92.4,SUPERIOR
Mujeres,Región de Murcia,"TEXTIL, CONFECCIÓN Y PIEL",92.5,SUPERIOR
Mujeres,Región de Murcia,TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,83.8,SUPERIOR
Mujeres,Región de Murcia,VIDRIO Y CERÁMICA,,SUPERIOR
Mujeres,Comunidad Foral de Navarra,ACTIVIDADES FÍSICAS Y DEPORTIVAS,98.5,SUPERIOR
Mujeres,Comunidad Foral de Navarra,ADMINISTRACIÓN Y GESTIÓN,93.1,SUPERIOR
Mujeres,Comunidad Foral de Navarra,AGRARIA,96.8,SUPERIOR
Mujeres,Comunidad Foral de Navarra,ARTES GRÁFICAS,97.5,SUPERIOR
Mujeres,Comunidad Foral de Navarra,ARTES Y ARTESANÍAS,,SUPERIOR
Mujeres,Comunidad Foral de Navarra,COMERCIO Y MARKETING,92.5,SUPERIOR
Mujeres,Comunidad Foral de Navarra,EDIFICACIÓN Y OBRA CIVIL,83.2,SUPERIOR
Mujeres,Comunidad Foral de Navarra,ELECTRICIDAD Y ELECTRÓNICA,88.2,SUPERIOR
Mujeres,Comunidad Foral de Navarra,ENERGÍA Y AGUA,92.6,SUPERIOR
Mujeres,Comunidad Foral de Navarra,FABRICACIÓN MECÁNICA,92.3,SUPERIOR
Mujeres,Comunidad Foral de Navarra,HOSTELERÍA Y TURISMO,88.9,SUPERIOR
Mujeres,Comunidad Foral de Navarra,IMAGEN PERSONAL,88.5,SUPERIOR
Mujeres,Comunidad Foral de Navarra,IMAGEN Y SONIDO,100.0,SUPERIOR
Mujeres,Comunidad Foral de Navarra,INDUSTRIAS ALIMENTARIAS,81.7,SUPERIOR
Mujeres,Comunidad Foral de Navarra,INDUSTRIAS EXTRACTIVAS,,SUPERIOR
Mujeres,Comunidad Foral de Navarra,INFORMÁTICA Y COMUNICACIONES,79.1,SUPERIOR
Mujeres,Comunidad Foral de Navarra,INSTALACIÓN Y MANTENIMIENTO,87.9,SUPERIOR
Mujeres,Comunidad Foral de Navarra,"MADERA, MUEBLE Y CORCHO",100.0,SUPERIOR
Mujeres,Comunidad Foral de Navarra,MARÍTIMO-PESQUERA,,SUPERIOR
Mujeres,Comunidad Foral de Navarra,QUÍMICA,96.4,SUPERIOR
Mujeres,Comunidad Foral de Navarra,SANIDAD,94.9,SUPERIOR
Mujeres,Comunidad Foral de Navarra,SEGURIDAD Y MEDIO AMBIENTE,96.4,SUPERIOR
Mujeres,Comunidad Foral de Navarra,SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD,93.5,SUPERIOR
Mujeres,Comunidad Foral de Navarra,"TEXTIL, CONFECCIÓN Y PIEL",,SUPERIOR
Mujeres,Comunidad Foral de Navarra,TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,81.8,SUPERIOR
Mujeres,Comunidad Foral de Navarra,VIDRIO Y CERÁMICA,,SUPERIOR
Mujeres,País Vasco,ACTIVIDADES FÍSICAS Y DEPORTIVAS,98.6,SUPERIOR
Mujeres,País Vasco,ADMINISTRACIÓN Y GESTIÓN,97.0,SUPERIOR
Mujeres,País Vasco,AGRARIA,89.9,SUPERIOR
Mujeres,País Vasco,ARTES GRÁFICAS,94.4,SUPERIOR
Mujeres,País Vasco,ARTES Y ARTESANÍAS,,SUPERIOR
Mujeres,País Vasco,COMERCIO Y MARKETING,97.6,SUPERIOR
Mujeres,País Vasco,EDIFICACIÓN Y OBRA CIVIL,98.3,SUPERIOR
Mujeres,País Vasco,ELECTRICIDAD Y ELECTRÓNICA,94.3,SUPERIOR
Mujeres,País Vasco,ENERGÍA Y AGUA,84.6,SUPERIOR
Mujeres,País Vasco,FABRICACIÓN MECÁNICA,96.7,SUPERIOR
Mujeres,País Vasco,HOSTELERÍA Y TURISMO,95.8,SUPERIOR
Mujeres,País Vasco,IMAGEN PERSONAL,98.1,SUPERIOR
Mujeres,País Vasco,IMAGEN Y SONIDO,95.8,SUPERIOR
Mujeres,País Vasco,INDUSTRIAS ALIMENTARIAS,92.9,SUPERIOR
Mujeres,País Vasco,INDUSTRIAS EXTRACTIVAS,,SUPERIOR
Mujeres,País Vasco,INFORMÁTICA Y COMUNICACIONES,95.0,SUPERIOR
Mujeres,País Vasco,INSTALACIÓN Y MANTENIMIENTO,97.0,SUPERIOR
Mujeres,País Vasco,"MADERA, MUEBLE Y CORCHO",100.0,SUPERIOR
Mujeres,País Vasco,MARÍTIMO-PESQUERA,100.0,SUPERIOR
Mujeres,País Vasco,QUÍMICA,97.3,SUPERIOR
Mujeres,País Vasco,SANIDAD,93.7,SUPERIOR
Mujeres,País Vasco,SEGURIDAD Y MEDIO AMBIENTE,91.9,SUPERIOR
Mujeres,País Vasco,SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD,97.3,SUPERIOR
Mujeres,País Vasco,"TEXTIL, CONFECCIÓN Y PIEL",93.8,SUPERIOR
Mujeres,País Vasco,TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,98.6,SUPERIOR
Mujeres,País Vasco,VIDRIO Y CERÁMICA,,SUPERIOR
Mujeres,La Rioja,ACTIVIDADES FÍSICAS Y DEPORTIVAS,91.0,SUPERIOR
Mujeres,La Rioja,ADMINISTRACIÓN Y GESTIÓN,87.9,SUPERIOR
Mujeres,La Rioja,AGRARIA,88.4,SUPERIOR
Mujeres,La Rioja,ARTES GRÁFICAS,,SUPERIOR
Mujeres,La Rioja,ARTES Y ARTESANÍAS,,SUPERIOR
Mujeres,La Rioja,COMERCIO Y MARKETING,91.3,SUPERIOR
Mujeres,La Rioja,EDIFICACIÓN Y OBRA CIVIL,72.2,SUPERIOR
Mujeres,La Rioja,ELECTRICIDAD Y ELECTRÓNICA,82.7,SUPERIOR
Mujeres,La Rioja,ENERGÍA Y AGUA,100.0,SUPERIOR
Mujeres,La Rioja,FABRICACIÓN MECÁNICA,54.2,SUPERIOR
Mujeres,La Rioja,HOSTELERÍA Y TURISMO,93.6,SUPERIOR
Mujeres,La Rioja,IMAGEN PERSONAL,91.9,SUPERIOR
Mujeres,La Rioja,IMAGEN Y SONIDO,,SUPERIOR
Mujeres,La Rioja,INDUSTRIAS ALIMENTARIAS,90.4,SUPERIOR
Mujeres,La Rioja,INDUSTRIAS EXTRACTIVAS,,SUPERIOR
Mujeres,La Rioja,INFORMÁTICA Y COMUNICACIONES,90.4,SUPERIOR
Mujeres,La Rioja,INSTALACIÓN Y MANTENIMIENTO,59.5,SUPERIOR
Mujeres,La Rioja,"MADERA, MUEBLE Y CORCHO",,SUPERIOR
Mujeres,La Rioja,MARÍTIMO-PESQUERA,,SUPERIOR
Mujeres,La Rioja,QUÍMICA,91.6,SUPERIOR
Mujeres,La Rioja,SANIDAD,89.9,SUPERIOR
Mujeres,La Rioja,SEGURIDAD Y MEDIO AMBIENTE,72.6,SUPERIOR
Mujeres,La Rioja,SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD,91.6,SUPERIOR
Mujeres,La Rioja,"TEXTIL, CONFECCIÓN Y PIEL",89.2,SUPERIOR
Mujeres,La Rioja,TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,,SUPERIOR
Mujeres,La Rioja,VIDRIO Y CERÁMICA,,SUPERIOR
Mujeres,Ceuta,ACTIVIDADES FÍSICAS Y DEPORTIVAS,72.5,SUPERIOR
Mujeres,Ceuta,ADMINISTRACIÓN Y GESTIÓN,0.0,SUPERIOR
Mujeres,Ceuta,AGRARIA,54.2,SUPERIOR
Mujeres,Ceuta,ARTES GRÁFICAS,,SUPERIOR
Mujeres,Ceuta,ARTES Y ARTESANÍAS,,SUPERIOR
Mujeres,Ceuta,COMERCIO Y MARKETING,0.0,SUPERIOR
Mujeres,Ceuta,EDIFICACIÓN Y OBRA CIVIL,68.6,SUPERIOR
Mujeres,Ceuta,ELECTRICIDAD Y ELECTRÓNICA,100.0,SUPERIOR
Mujeres,Ceuta,ENERGÍA Y AGUA,100.0,SUPERIOR
Mujeres,Ceuta,FABRICACIÓN MECÁNICA,,SUPERIOR
Mujeres,Ceuta,HOSTELERÍA Y TURISMO,81.7,SUPERIOR
Mujeres,Ceuta,IMAGEN PERSONAL,81.0,SUPERIOR
Mujeres,Ceuta,IMAGEN Y SONIDO,90.9,SUPERIOR
Mujeres,Ceuta,INDUSTRIAS ALIMENTARIAS,,SUPERIOR
Mujeres,Ceuta,INDUSTRIAS EXTRACTIVAS,,SUPERIOR
Mujeres,Ceuta,INFORMÁTICA Y COMUNICACIONES,0.0,SUPERIOR
Mujeres,Ceuta,INSTALACIÓN Y MANTENIMIENTO,,SUPERIOR
Mujeres,Ceuta,"MADERA, MUEBLE Y CORCHO",,SUPERIOR
Mujeres,Ceuta,MARÍTIMO-PESQUERA,,SUPERIOR
Mujeres,Ceuta,QUÍMICA,,SUPERIOR
Mujeres,Ceuta,SANIDAD,63.9,SUPERIOR
Mujeres,Ceuta,SEGURIDAD Y MEDIO AMBIENTE,71.4,SUPERIOR
Mujeres,Ceuta,SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD,88.8,SUPERIOR
Mujeres,Ceuta,"TEXTIL, CONFECCIÓN Y PIEL",,SUPERIOR
Mujeres,Ceuta,TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,100.0,SUPERIOR
Mujeres,Ceuta,VIDRIO Y CERÁMICA,,SUPERIOR
Mujeres,Melilla,ACTIVIDADES FÍSICAS Y DEPORTIVAS,43.1,SUPERIOR
Mujeres,Melilla,ADMINISTRACIÓN Y GESTIÓN,64.2,SUPERIOR
Mujeres,Melilla,AGRARIA,,SUPERIOR
Mujeres,Melilla,ARTES GRÁFICAS,,SUPERIOR
Mujeres,Melilla,ARTES Y ARTESANÍAS,,SUPERIOR
Mujeres,Melilla,COMERCIO Y MARKETING,83.6,SUPERIOR
Mujeres,Melilla,EDIFICACIÓN Y OBRA CIVIL,,SUPERIOR
Mujeres,Melilla,ELECTRICIDAD Y ELECTRÓNICA,100.0,SUPERIOR
Mujeres,Melilla,ENERGÍA Y AGUA,,SUPERIOR
Mujeres,Melilla,FABRICACIÓN MECÁNICA,,SUPERIOR
Mujeres,Melilla,HOSTELERÍA Y TURISMO,69.2,SUPERIOR
Mujeres,Melilla,IMAGEN PERSONAL,,SUPERIOR
Mujeres,Melilla,IMAGEN Y SONIDO,55.4,SUPERIOR
Mujeres,Melilla,INDUSTRIAS ALIMENTARIAS,,SUPERIOR
Mujeres,Melilla,INDUSTRIAS EXTRACTIVAS,,SUPERIOR
Mujeres,Melilla,INFORMÁTICA Y COMUNICACIONES,34.5,SUPERIOR
Mujeres,Melilla,INSTALACIÓN Y MANTENIMIENTO,,SUPERIOR
Mujeres,Melilla,"MADERA, MUEBLE Y CORCHO",,SUPERIOR
Mujeres,Melilla,MARÍTIMO-PESQUERA,,SUPERIOR
Mujeres,Melilla,QUÍMICA,,SUPERIOR
Mujeres,Melilla,SANIDAD,95.9,SUPERIOR
Mujeres,Melilla,SEGURIDAD Y MEDIO AMBIENTE,47.1,SUPERIOR
Mujeres,Melilla,SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD,90.8,SUPERIOR
Mujeres,Melilla,"TEXTIL, CONFECCIÓN Y PIEL",,SUPERIOR
Mujeres,Melilla,TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,100.0,SUPERIOR
Mujeres,Melilla,VIDRIO Y CERÁMICA,,SUPERIOR
