Sexo,Comunidad autónoma/provincia,Ciclo formativo,Total,nivel_ciclo
AMBOS SEXOS,Huelva,Cultivos acuícolas,12.0,MEDIO
AMBOS SEXOS,Huelva,Mantenimiento y control de la maquinaria de buques y embarcaciones,16.0,MEDIO
AMBOS SEXOS,Huelva,Navegación y pesca de litoral,10.0,MEDIO
AMBOS SEXOS,Huelva,Operaciones subacuáticas y hiperbáricas,11.0,MEDIO
AMBOS SEXOS,Huelva,20 QUÍMICA,10.0,MEDIO
AMBOS SEXOS,Huelva,Operaciones de laboratorio,4.0,MEDIO
AMBOS SEXOS,Huelva,Planta química,6.0,MEDIO
AMBOS SEXOS,Huelva,21 SANIDAD,803.0,MEDIO
AMBOS SEXOS,Huelva,Cuidados auxiliares de enfermería (LOGSE),560.0,MEDIO
AMBOS SEXOS,Huelva,Emergencias sanitarias,67.0,MEDIO
AMBOS SEXOS,Huelva,Farmacia y parafarmacia,176.0,MEDIO
AMBOS SEXOS,Huelva,22 SEGURIDAD Y MEDIO AMBIENTE,0.0,MEDIO
AMBOS SEXOS,Huelva,Emergencias y protección civil,0.0,MEDIO
AMBOS SEXOS,Huelva,23 SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD,149.0,MEDIO
AMBOS SEXOS,Huelva,Atención a personas en situación de dependencia,149.0,MEDIO
AMBOS SEXOS,Huelva,"24 TEXTIL, CONFECCIÓN Y PIEL",0.0,MEDIO
AMBOS SEXOS,Huelva,Calzado y complementos de moda,0.0,MEDIO
AMBOS SEXOS,Huelva,Confección y moda,0.0,MEDIO
AMBOS SEXOS,Jaén,Fabricación y ennoblecimiento de productos textiles,0.0,MEDIO
AMBOS SEXOS,Jaén,25 TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,205.0,MEDIO
AMBOS SEXOS,Jaén,Carrocería,46.0,MEDIO
AMBOS SEXOS,Jaén,Conducción de vehículos de transporte por carretera,0.0,MEDIO
AMBOS SEXOS,Jaén,Electromecánica de maquinaria,0.0,MEDIO
AMBOS SEXOS,Jaén,Electromecánica de vehículos automóviles,149.0,MEDIO
AMBOS SEXOS,Jaén,Mantenimiento de material rodante ferroviario,0.0,MEDIO
AMBOS SEXOS,Jaén,Mantenimiento de embarcaciones de recreo,0.0,MEDIO
AMBOS SEXOS,Jaén,Mantenimiento de estructuras de madera y mobiliario de embarcaciones,0.0,MEDIO
AMBOS SEXOS,Jaén,Montaje de estructuras e instalación de sistemas aeronáuticos,10.0,MEDIO
AMBOS SEXOS,Jaén,26 VIDRIO Y CERÁMICA,0.0,MEDIO
AMBOS SEXOS,Jaén,Fabricación de productos cerámicos,0.0,MEDIO
AMBOS SEXOS,Jaén,01 ACTIVIDADES FÍSICAS Y DEPORTIVAS,237.0,MEDIO
AMBOS SEXOS,Jaén,Guía en el medio natural y de tiempo libre,225.0,MEDIO
AMBOS SEXOS,Jaén,Actividades ecuestres,12.0,MEDIO
AMBOS SEXOS,Jaén,02 ADMINISTRACIÓN Y GESTIÓN,279.0,MEDIO
AMBOS SEXOS,Jaén,Gestión administrativa,279.0,MEDIO
AMBOS SEXOS,Jaén,Administración y gestión (n.d.),0.0,MEDIO
AMBOS SEXOS,Jaén,03 AGRARIA,92.0,MEDIO
AMBOS SEXOS,Jaén,Aprovechamiento y conservación del medio natural,29.0,MEDIO
AMBOS SEXOS,Jaén,Jardinería y floristería,21.0,MEDIO
AMBOS SEXOS,Jaén,Producción agroecológica,11.0,MEDIO
AMBOS SEXOS,Jaén,Producción agropecuaria,31.0,MEDIO
AMBOS SEXOS,Jaén,04 ARTES GRÁFICAS,31.0,MEDIO
AMBOS SEXOS,Jaén,Impresión gráfica,11.0,MEDIO
AMBOS SEXOS,Jaén,Postimpresión y acabados gráficos,0.0,MEDIO
AMBOS SEXOS,Jaén,Preimpresión digital,20.0,MEDIO
AMBOS SEXOS,Jaén,06 COMERCIO Y MARKETING,151.0,MEDIO
AMBOS SEXOS,Jaén,Actividades comerciales,151.0,MEDIO
AMBOS SEXOS,Jaén,Comercialización de productos alimentarios,0.0,MEDIO
AMBOS SEXOS,Jaén,07 EDIFICACIÓN Y OBRA CIVIL,0.0,MEDIO
AMBOS SEXOS,Jaén,Construcción,0.0,MEDIO
AMBOS SEXOS,Jaén,"Obras de interior, decoración y rehabilitación",0.0,MEDIO
AMBOS SEXOS,Jaén,08 ELECTRICIDAD Y ELECTRÓNICA,140.0,MEDIO
AMBOS SEXOS,Jaén,Instalaciones de telecomunicaciones,43.0,MEDIO
AMBOS SEXOS,Jaén,Instalaciones eléctricas y automáticas,97.0,MEDIO
AMBOS SEXOS,Jaén,09 ENERGÍA Y AGUA,0.0,MEDIO
AMBOS SEXOS,Jaén,Redes y estaciones de tratamiento de agua,0.0,MEDIO
AMBOS SEXOS,Jaén,10 FABRICACIÓN MECÁNICA,55.0,MEDIO
AMBOS SEXOS,Jaén,Conformado por moldeo de metales y polímeros,0.0,MEDIO
AMBOS SEXOS,Jaén,Joyería (LOGSE),0.0,MEDIO
AMBOS SEXOS,Jaén,Mecanizado,12.0,MEDIO
AMBOS SEXOS,Jaén,Soldadura y calderería,43.0,MEDIO
AMBOS SEXOS,Jaén,11 HOSTELERÍA Y TURISMO,56.0,MEDIO
AMBOS SEXOS,Jaén,Cocina y gastronomía,48.0,MEDIO
AMBOS SEXOS,Jaén,Servicios de restauración,8.0,MEDIO
AMBOS SEXOS,Jaén,12 IMAGEN PERSONAL,138.0,MEDIO
AMBOS SEXOS,Málaga,Estética y belleza,59.0,MEDIO
AMBOS SEXOS,Málaga,Peluquería y cosmética capilar,79.0,MEDIO
AMBOS SEXOS,Málaga,13 IMAGEN Y SONIDO,14.0,MEDIO
AMBOS SEXOS,Málaga,"Vídeo, disc-jockey y sonido",14.0,MEDIO
AMBOS SEXOS,Málaga,14 INDUSTRIAS ALIMENTARIAS,23.0,MEDIO
AMBOS SEXOS,Málaga,Aceites de oliva y vinos,13.0,MEDIO
AMBOS SEXOS,Málaga,Elaboración de productos alimenticios,10.0,MEDIO
AMBOS SEXOS,Málaga,"Panadería, repostería y confitería",0.0,MEDIO
AMBOS SEXOS,Málaga,15 INDUSTRIAS EXTRACTIVAS,0.0,MEDIO
AMBOS SEXOS,Málaga,Excavaciones y sondeos,0.0,MEDIO
AMBOS SEXOS,Málaga,Piedra natural,0.0,MEDIO
AMBOS SEXOS,Málaga,16 INFORMÁTICA Y COMUNICACIONES,206.0,MEDIO
AMBOS SEXOS,Málaga,Sistemas microinformáticos y redes,206.0,MEDIO
AMBOS SEXOS,Málaga,17 INSTALACIÓN Y MANTENIMIENTO,53.0,MEDIO
AMBOS SEXOS,Málaga,Instalaciones de producción de calor,0.0,MEDIO
AMBOS SEXOS,Málaga,Instalaciones frigoríficas y de climatización,37.0,MEDIO
AMBOS SEXOS,Málaga,Mantenimiento electromecánico,16.0,MEDIO
AMBOS SEXOS,Málaga,"18 MADERA, MUEBLE Y CORCHO",5.0,MEDIO
AMBOS SEXOS,Málaga,Carpintería y mueble,5.0,MEDIO
AMBOS SEXOS,Málaga,Instalación y amueblamiento,0.0,MEDIO
AMBOS SEXOS,Málaga,19 MARÍTIMO-PESQUERA,0.0,MEDIO
AMBOS SEXOS,Málaga,Cultivos acuícolas,0.0,MEDIO
AMBOS SEXOS,Málaga,Mantenimiento y control de la maquinaria de buques y embarcaciones,0.0,MEDIO
AMBOS SEXOS,Málaga,Navegación y pesca de litoral,0.0,MEDIO
AMBOS SEXOS,Málaga,Operaciones subacuáticas y hiperbáricas,0.0,MEDIO
AMBOS SEXOS,Málaga,20 QUÍMICA,15.0,MEDIO
AMBOS SEXOS,Málaga,Operaciones de laboratorio,15.0,MEDIO
AMBOS SEXOS,Málaga,Planta química,0.0,MEDIO
AMBOS SEXOS,Málaga,21 SANIDAD,830.0,MEDIO
AMBOS SEXOS,Málaga,Cuidados auxiliares de enfermería (LOGSE),515.0,MEDIO
AMBOS SEXOS,Málaga,Emergencias sanitarias,119.0,MEDIO
AMBOS SEXOS,Málaga,Farmacia y parafarmacia,196.0,MEDIO
AMBOS SEXOS,Málaga,22 SEGURIDAD Y MEDIO AMBIENTE,17.0,MEDIO
AMBOS SEXOS,Málaga,Emergencias y protección civil,17.0,MEDIO
AMBOS SEXOS,Málaga,23 SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD,186.0,MEDIO
AMBOS SEXOS,Málaga,Atención a personas en situación de dependencia,186.0,MEDIO
AMBOS SEXOS,Málaga,"24 TEXTIL, CONFECCIÓN Y PIEL",6.0,MEDIO
AMBOS SEXOS,Málaga,Calzado y complementos de moda,0.0,MEDIO
AMBOS SEXOS,Málaga,Confección y moda,6.0,MEDIO
AMBOS SEXOS,Málaga,Fabricación y ennoblecimiento de productos textiles,0.0,MEDIO
AMBOS SEXOS,Málaga,25 TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,128.0,MEDIO
AMBOS SEXOS,Málaga,Carrocería,35.0,MEDIO
AMBOS SEXOS,Málaga,Conducción de vehículos de transporte por carretera,0.0,MEDIO
AMBOS SEXOS,Málaga,Electromecánica de maquinaria,0.0,MEDIO
AMBOS SEXOS,Málaga,Electromecánica de vehículos automóviles,93.0,MEDIO
AMBOS SEXOS,Málaga,Mantenimiento de material rodante ferroviario,0.0,MEDIO
AMBOS SEXOS,Málaga,Mantenimiento de embarcaciones de recreo,0.0,MEDIO
AMBOS SEXOS,Málaga,Mantenimiento de estructuras de madera y mobiliario de embarcaciones,0.0,MEDIO
AMBOS SEXOS,Sevilla,Montaje de estructuras e instalación de sistemas aeronáuticos,0.0,MEDIO
AMBOS SEXOS,Sevilla,26 VIDRIO Y CERÁMICA,0.0,MEDIO
AMBOS SEXOS,Sevilla,Fabricación de productos cerámicos,0.0,MEDIO
AMBOS SEXOS,Sevilla,01 ACTIVIDADES FÍSICAS Y DEPORTIVAS,272.0,MEDIO
AMBOS SEXOS,Sevilla,Guía en el medio natural y de tiempo libre,272.0,MEDIO
AMBOS SEXOS,Sevilla,Actividades ecuestres,0.0,MEDIO
AMBOS SEXOS,Sevilla,02 ADMINISTRACIÓN Y GESTIÓN,323.0,MEDIO
AMBOS SEXOS,Sevilla,Gestión administrativa,323.0,MEDIO
AMBOS SEXOS,Sevilla,Administración y gestión (n.d.),0.0,MEDIO
AMBOS SEXOS,Sevilla,03 AGRARIA,75.0,MEDIO
AMBOS SEXOS,Sevilla,Aprovechamiento y conservación del medio natural,42.0,MEDIO
AMBOS SEXOS,Sevilla,Jardinería y floristería,10.0,MEDIO
AMBOS SEXOS,Sevilla,Producción agroecológica,19.0,MEDIO
AMBOS SEXOS,Sevilla,Producción agropecuaria,4.0,MEDIO
AMBOS SEXOS,Sevilla,04 ARTES GRÁFICAS,21.0,MEDIO
AMBOS SEXOS,Sevilla,Impresión gráfica,0.0,MEDIO
AMBOS SEXOS,Sevilla,Postimpresión y acabados gráficos,0.0,MEDIO
AMBOS SEXOS,Sevilla,Preimpresión digital,21.0,MEDIO
AMBOS SEXOS,Sevilla,06 COMERCIO Y MARKETING,114.0,MEDIO
AMBOS SEXOS,Sevilla,Actividades comerciales,114.0,MEDIO
AMBOS SEXOS,Sevilla,Comercialización de productos alimentarios,0.0,MEDIO
AMBOS SEXOS,Sevilla,07 EDIFICACIÓN Y OBRA CIVIL,0.0,MEDIO
AMBOS SEXOS,Sevilla,Construcción,0.0,MEDIO
AMBOS SEXOS,Sevilla,"Obras de interior, decoración y rehabilitación",0.0,MEDIO
AMBOS SEXOS,Sevilla,08 ELECTRICIDAD Y ELECTRÓNICA,143.0,MEDIO
AMBOS SEXOS,Sevilla,Instalaciones de telecomunicaciones,56.0,MEDIO
AMBOS SEXOS,Sevilla,Instalaciones eléctricas y automáticas,87.0,MEDIO
AMBOS SEXOS,Sevilla,09 ENERGÍA Y AGUA,0.0,MEDIO
AMBOS SEXOS,Sevilla,Redes y estaciones de tratamiento de agua,0.0,MEDIO
AMBOS SEXOS,Sevilla,10 FABRICACIÓN MECÁNICA,23.0,MEDIO
AMBOS SEXOS,Sevilla,Conformado por moldeo de metales y polímeros,0.0,MEDIO
AMBOS SEXOS,Sevilla,Joyería (LOGSE),0.0,MEDIO
AMBOS SEXOS,Sevilla,Mecanizado,15.0,MEDIO
AMBOS SEXOS,Sevilla,Soldadura y calderería,8.0,MEDIO
AMBOS SEXOS,Sevilla,11 HOSTELERÍA Y TURISMO,114.0,MEDIO
AMBOS SEXOS,Sevilla,Cocina y gastronomía,90.0,MEDIO
AMBOS SEXOS,Sevilla,Servicios de restauración,24.0,MEDIO
AMBOS SEXOS,Sevilla,12 IMAGEN PERSONAL,153.0,MEDIO
AMBOS SEXOS,Sevilla,Estética y belleza,65.0,MEDIO
AMBOS SEXOS,Sevilla,Peluquería y cosmética capilar,88.0,MEDIO
AMBOS SEXOS,Sevilla,13 IMAGEN Y SONIDO,24.0,MEDIO
AMBOS SEXOS,Sevilla,"Vídeo, disc-jockey y sonido",24.0,MEDIO
AMBOS SEXOS,Sevilla,14 INDUSTRIAS ALIMENTARIAS,43.0,MEDIO
AMBOS SEXOS,Sevilla,Aceites de oliva y vinos,3.0,MEDIO
AMBOS SEXOS,Sevilla,Elaboración de productos alimenticios,12.0,MEDIO
AMBOS SEXOS,Sevilla,"Panadería, repostería y confitería",28.0,MEDIO
AMBOS SEXOS,Sevilla,15 INDUSTRIAS EXTRACTIVAS,0.0,MEDIO
AMBOS SEXOS,02 ARAGÓN,Excavaciones y sondeos,0.0,MEDIO
AMBOS SEXOS,02 ARAGÓN,Piedra natural,0.0,MEDIO
AMBOS SEXOS,02 ARAGÓN,16 INFORMÁTICA Y COMUNICACIONES,182.0,MEDIO
AMBOS SEXOS,02 ARAGÓN,Sistemas microinformáticos y redes,182.0,MEDIO
AMBOS SEXOS,02 ARAGÓN,17 INSTALACIÓN Y MANTENIMIENTO,40.0,MEDIO
AMBOS SEXOS,02 ARAGÓN,Instalaciones de producción de calor,16.0,MEDIO
AMBOS SEXOS,02 ARAGÓN,Instalaciones frigoríficas y de climatización,13.0,MEDIO
AMBOS SEXOS,02 ARAGÓN,Mantenimiento electromecánico,11.0,MEDIO
AMBOS SEXOS,02 ARAGÓN,"18 MADERA, MUEBLE Y CORCHO",10.0,MEDIO
AMBOS SEXOS,02 ARAGÓN,Carpintería y mueble,10.0,MEDIO
AMBOS SEXOS,02 ARAGÓN,Instalación y amueblamiento,0.0,MEDIO
AMBOS SEXOS,02 ARAGÓN,19 MARÍTIMO-PESQUERA,0.0,MEDIO
AMBOS SEXOS,02 ARAGÓN,Cultivos acuícolas,0.0,MEDIO
AMBOS SEXOS,02 ARAGÓN,Mantenimiento y control de la maquinaria de buques y embarcaciones,0.0,MEDIO
AMBOS SEXOS,02 ARAGÓN,Navegación y pesca de litoral,0.0,MEDIO
AMBOS SEXOS,02 ARAGÓN,Operaciones subacuáticas y hiperbáricas,0.0,MEDIO
AMBOS SEXOS,02 ARAGÓN,20 QUÍMICA,31.0,MEDIO
AMBOS SEXOS,02 ARAGÓN,Operaciones de laboratorio,31.0,MEDIO
AMBOS SEXOS,02 ARAGÓN,Planta química,0.0,MEDIO
AMBOS SEXOS,02 ARAGÓN,21 SANIDAD,883.0,MEDIO
AMBOS SEXOS,02 ARAGÓN,Cuidados auxiliares de enfermería (LOGSE),568.0,MEDIO
AMBOS SEXOS,02 ARAGÓN,Emergencias sanitarias,125.0,MEDIO
AMBOS SEXOS,02 ARAGÓN,Farmacia y parafarmacia,190.0,MEDIO
AMBOS SEXOS,02 ARAGÓN,22 SEGURIDAD Y MEDIO AMBIENTE,0.0,MEDIO
AMBOS SEXOS,02 ARAGÓN,Emergencias y protección civil,0.0,MEDIO
AMBOS SEXOS,02 ARAGÓN,23 SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD,105.0,MEDIO
AMBOS SEXOS,02 ARAGÓN,Atención a personas en situación de dependencia,105.0,MEDIO
AMBOS SEXOS,02 ARAGÓN,"24 TEXTIL, CONFECCIÓN Y PIEL",18.0,MEDIO
AMBOS SEXOS,02 ARAGÓN,Calzado y complementos de moda,0.0,MEDIO
AMBOS SEXOS,02 ARAGÓN,Confección y moda,18.0,MEDIO
AMBOS SEXOS,02 ARAGÓN,Fabricación y ennoblecimiento de productos textiles,0.0,MEDIO
AMBOS SEXOS,02 ARAGÓN,25 TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,167.0,MEDIO
AMBOS SEXOS,02 ARAGÓN,Carrocería,37.0,MEDIO
AMBOS SEXOS,02 ARAGÓN,Conducción de vehículos de transporte por carretera,0.0,MEDIO
AMBOS SEXOS,02 ARAGÓN,Electromecánica de maquinaria,10.0,MEDIO
AMBOS SEXOS,02 ARAGÓN,Electromecánica de vehículos automóviles,120.0,MEDIO
AMBOS SEXOS,02 ARAGÓN,Mantenimiento de material rodante ferroviario,0.0,MEDIO
AMBOS SEXOS,02 ARAGÓN,Mantenimiento de embarcaciones de recreo,0.0,MEDIO
AMBOS SEXOS,02 ARAGÓN,Mantenimiento de estructuras de madera y mobiliario de embarcaciones,0.0,MEDIO
AMBOS SEXOS,02 ARAGÓN,Montaje de estructuras e instalación de sistemas aeronáuticos,0.0,MEDIO
AMBOS SEXOS,02 ARAGÓN,26 VIDRIO Y CERÁMICA,0.0,MEDIO
AMBOS SEXOS,02 ARAGÓN,Fabricación de productos cerámicos,0.0,MEDIO
AMBOS SEXOS,02 ARAGÓN,01 ACTIVIDADES FÍSICAS Y DEPORTIVAS,166.0,MEDIO
AMBOS SEXOS,02 ARAGÓN,Guía en el medio natural y de tiempo libre,153.0,MEDIO
AMBOS SEXOS,02 ARAGÓN,Actividades ecuestres,13.0,MEDIO
AMBOS SEXOS,02 ARAGÓN,02 ADMINISTRACIÓN Y GESTIÓN,225.0,MEDIO
AMBOS SEXOS,02 ARAGÓN,Gestión administrativa,225.0,MEDIO
AMBOS SEXOS,Huesca,Administración y gestión (n.d.),0.0,MEDIO
AMBOS SEXOS,Huesca,03 AGRARIA,56.0,MEDIO
AMBOS SEXOS,Huesca,Aprovechamiento y conservación del medio natural,27.0,MEDIO
AMBOS SEXOS,Huesca,Jardinería y floristería,12.0,MEDIO
AMBOS SEXOS,Huesca,Producción agroecológica,7.0,MEDIO
AMBOS SEXOS,Huesca,Producción agropecuaria,10.0,MEDIO
AMBOS SEXOS,Huesca,04 ARTES GRÁFICAS,14.0,MEDIO
AMBOS SEXOS,Huesca,Impresión gráfica,0.0,MEDIO
AMBOS SEXOS,Huesca,Postimpresión y acabados gráficos,0.0,MEDIO
AMBOS SEXOS,Huesca,Preimpresión digital,14.0,MEDIO
AMBOS SEXOS,Huesca,06 COMERCIO Y MARKETING,70.0,MEDIO
AMBOS SEXOS,Huesca,Actividades comerciales,70.0,MEDIO
AMBOS SEXOS,Huesca,Comercialización de productos alimentarios,0.0,MEDIO
AMBOS SEXOS,Huesca,07 EDIFICACIÓN Y OBRA CIVIL,0.0,MEDIO
AMBOS SEXOS,Huesca,Construcción,0.0,MEDIO
AMBOS SEXOS,Huesca,"Obras de interior, decoración y rehabilitación",0.0,MEDIO
AMBOS SEXOS,Huesca,08 ELECTRICIDAD Y ELECTRÓNICA,90.0,MEDIO
AMBOS SEXOS,Huesca,Instalaciones de telecomunicaciones,50.0,MEDIO
AMBOS SEXOS,Huesca,Instalaciones eléctricas y automáticas,40.0,MEDIO
AMBOS SEXOS,Huesca,09 ENERGÍA Y AGUA,0.0,MEDIO
AMBOS SEXOS,Huesca,Redes y estaciones de tratamiento de agua,0.0,MEDIO
AMBOS SEXOS,Huesca,10 FABRICACIÓN MECÁNICA,59.0,MEDIO
AMBOS SEXOS,Huesca,Conformado por moldeo de metales y polímeros,0.0,MEDIO
AMBOS SEXOS,Huesca,Joyería (LOGSE),0.0,MEDIO
AMBOS SEXOS,Huesca,Mecanizado,6.0,MEDIO
AMBOS SEXOS,Huesca,Soldadura y calderería,53.0,MEDIO
AMBOS SEXOS,Huesca,11 HOSTELERÍA Y TURISMO,76.0,MEDIO
AMBOS SEXOS,Huesca,Cocina y gastronomía,76.0,MEDIO
AMBOS SEXOS,Huesca,Servicios de restauración,0.0,MEDIO
AMBOS SEXOS,Huesca,12 IMAGEN PERSONAL,49.0,MEDIO
AMBOS SEXOS,Huesca,Estética y belleza,27.0,MEDIO
AMBOS SEXOS,Huesca,Peluquería y cosmética capilar,22.0,MEDIO
AMBOS SEXOS,Huesca,13 IMAGEN Y SONIDO,16.0,MEDIO
AMBOS SEXOS,Huesca,"Vídeo, disc-jockey y sonido",16.0,MEDIO
AMBOS SEXOS,Huesca,14 INDUSTRIAS ALIMENTARIAS,1.0,MEDIO
AMBOS SEXOS,Huesca,Aceites de oliva y vinos,0.0,MEDIO
AMBOS SEXOS,Huesca,Elaboración de productos alimenticios,1.0,MEDIO
AMBOS SEXOS,Huesca,"Panadería, repostería y confitería",0.0,MEDIO
AMBOS SEXOS,Huesca,15 INDUSTRIAS EXTRACTIVAS,3.0,MEDIO
AMBOS SEXOS,Huesca,Excavaciones y sondeos,3.0,MEDIO
AMBOS SEXOS,Huesca,Piedra natural,0.0,MEDIO
AMBOS SEXOS,Huesca,16 INFORMÁTICA Y COMUNICACIONES,86.0,MEDIO
AMBOS SEXOS,Huesca,Sistemas microinformáticos y redes,86.0,MEDIO
AMBOS SEXOS,Huesca,17 INSTALACIÓN Y MANTENIMIENTO,16.0,MEDIO
AMBOS SEXOS,Huesca,Instalaciones de producción de calor,0.0,MEDIO
AMBOS SEXOS,Huesca,Instalaciones frigoríficas y de climatización,9.0,MEDIO
AMBOS SEXOS,Huesca,Mantenimiento electromecánico,7.0,MEDIO
AMBOS SEXOS,Huesca,"18 MADERA, MUEBLE Y CORCHO",10.0,MEDIO
AMBOS SEXOS,Teruel,Carpintería y mueble,0.0,MEDIO
AMBOS SEXOS,Teruel,Instalación y amueblamiento,10.0,MEDIO
AMBOS SEXOS,Teruel,19 MARÍTIMO-PESQUERA,0.0,MEDIO
AMBOS SEXOS,Teruel,Cultivos acuícolas,0.0,MEDIO
AMBOS SEXOS,Teruel,Mantenimiento y control de la maquinaria de buques y embarcaciones,0.0,MEDIO
AMBOS SEXOS,Teruel,Navegación y pesca de litoral,0.0,MEDIO
AMBOS SEXOS,Teruel,Operaciones subacuáticas y hiperbáricas,0.0,MEDIO
AMBOS SEXOS,Teruel,20 QUÍMICA,30.0,MEDIO
AMBOS SEXOS,Teruel,Operaciones de laboratorio,15.0,MEDIO
AMBOS SEXOS,Teruel,Planta química,15.0,MEDIO
AMBOS SEXOS,Teruel,21 SANIDAD,333.0,MEDIO
AMBOS SEXOS,Teruel,Cuidados auxiliares de enfermería (LOGSE),225.0,MEDIO
AMBOS SEXOS,Teruel,Emergencias sanitarias,33.0,MEDIO
AMBOS SEXOS,Teruel,Farmacia y parafarmacia,75.0,MEDIO
AMBOS SEXOS,Teruel,22 SEGURIDAD Y MEDIO AMBIENTE,0.0,MEDIO
AMBOS SEXOS,Teruel,Emergencias y protección civil,0.0,MEDIO
AMBOS SEXOS,Teruel,23 SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD,97.0,MEDIO
AMBOS SEXOS,Teruel,Atención a personas en situación de dependencia,97.0,MEDIO
AMBOS SEXOS,Teruel,"24 TEXTIL, CONFECCIÓN Y PIEL",9.0,MEDIO
AMBOS SEXOS,Teruel,Calzado y complementos de moda,3.0,MEDIO
AMBOS SEXOS,Teruel,Confección y moda,6.0,MEDIO
AMBOS SEXOS,Teruel,Fabricación y ennoblecimiento de productos textiles,0.0,MEDIO
AMBOS SEXOS,Teruel,25 TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,80.0,MEDIO
AMBOS SEXOS,Teruel,Carrocería,11.0,MEDIO
AMBOS SEXOS,Teruel,Conducción de vehículos de transporte por carretera,0.0,MEDIO
AMBOS SEXOS,Teruel,Electromecánica de maquinaria,0.0,MEDIO
AMBOS SEXOS,Teruel,Electromecánica de vehículos automóviles,69.0,MEDIO
AMBOS SEXOS,Teruel,Mantenimiento de material rodante ferroviario,0.0,MEDIO
AMBOS SEXOS,Teruel,Mantenimiento de embarcaciones de recreo,0.0,MEDIO
AMBOS SEXOS,Teruel,Mantenimiento de estructuras de madera y mobiliario de embarcaciones,0.0,MEDIO
AMBOS SEXOS,Teruel,Montaje de estructuras e instalación de sistemas aeronáuticos,0.0,MEDIO
AMBOS SEXOS,Teruel,26 VIDRIO Y CERÁMICA,0.0,MEDIO
AMBOS SEXOS,Teruel,Fabricación de productos cerámicos,0.0,MEDIO
AMBOS SEXOS,Teruel,01 ACTIVIDADES FÍSICAS Y DEPORTIVAS,110.0,MEDIO
AMBOS SEXOS,Teruel,Guía en el medio natural y de tiempo libre,110.0,MEDIO
AMBOS SEXOS,Teruel,Actividades ecuestres,0.0,MEDIO
AMBOS SEXOS,Teruel,02 ADMINISTRACIÓN Y GESTIÓN,224.0,MEDIO
AMBOS SEXOS,Teruel,Gestión administrativa,224.0,MEDIO
AMBOS SEXOS,Teruel,Administración y gestión (n.d.),0.0,MEDIO
AMBOS SEXOS,Teruel,03 AGRARIA,49.0,MEDIO
AMBOS SEXOS,Teruel,Aprovechamiento y conservación del medio natural,36.0,MEDIO
AMBOS SEXOS,Teruel,Jardinería y floristería,0.0,MEDIO
AMBOS SEXOS,Teruel,Producción agroecológica,0.0,MEDIO
AMBOS SEXOS,Teruel,Producción agropecuaria,13.0,MEDIO
AMBOS SEXOS,Teruel,04 ARTES GRÁFICAS,8.0,MEDIO
AMBOS SEXOS,Teruel,Impresión gráfica,0.0,MEDIO
AMBOS SEXOS,Teruel,Postimpresión y acabados gráficos,0.0,MEDIO
AMBOS SEXOS,Zaragoza,Preimpresión digital,8.0,MEDIO
AMBOS SEXOS,Zaragoza,06 COMERCIO Y MARKETING,28.0,MEDIO
AMBOS SEXOS,Zaragoza,Actividades comerciales,28.0,MEDIO
AMBOS SEXOS,Zaragoza,Comercialización de productos alimentarios,0.0,MEDIO
AMBOS SEXOS,Zaragoza,07 EDIFICACIÓN Y OBRA CIVIL,4.0,MEDIO
AMBOS SEXOS,Zaragoza,Construcción,0.0,MEDIO
AMBOS SEXOS,Zaragoza,"Obras de interior, decoración y rehabilitación",4.0,MEDIO
AMBOS SEXOS,Zaragoza,08 ELECTRICIDAD Y ELECTRÓNICA,120.0,MEDIO
AMBOS SEXOS,Zaragoza,Instalaciones de telecomunicaciones,43.0,MEDIO
AMBOS SEXOS,Zaragoza,Instalaciones eléctricas y automáticas,77.0,MEDIO
AMBOS SEXOS,Zaragoza,09 ENERGÍA Y AGUA,0.0,MEDIO
AMBOS SEXOS,Zaragoza,Redes y estaciones de tratamiento de agua,0.0,MEDIO
AMBOS SEXOS,Zaragoza,10 FABRICACIÓN MECÁNICA,39.0,MEDIO
AMBOS SEXOS,Zaragoza,Conformado por moldeo de metales y polímeros,13.0,MEDIO
AMBOS SEXOS,Zaragoza,Joyería (LOGSE),0.0,MEDIO
AMBOS SEXOS,Zaragoza,Mecanizado,16.0,MEDIO
AMBOS SEXOS,Zaragoza,Soldadura y calderería,10.0,MEDIO
AMBOS SEXOS,Zaragoza,11 HOSTELERÍA Y TURISMO,61.0,MEDIO
AMBOS SEXOS,Zaragoza,Cocina y gastronomía,33.0,MEDIO
AMBOS SEXOS,Zaragoza,Servicios de restauración,28.0,MEDIO
AMBOS SEXOS,Zaragoza,12 IMAGEN PERSONAL,36.0,MEDIO
AMBOS SEXOS,Zaragoza,Estética y belleza,21.0,MEDIO
AMBOS SEXOS,Zaragoza,Peluquería y cosmética capilar,15.0,MEDIO
AMBOS SEXOS,Zaragoza,13 IMAGEN Y SONIDO,0.0,MEDIO
AMBOS SEXOS,Zaragoza,"Vídeo, disc-jockey y sonido",0.0,MEDIO
