Sexo,Comunidad autónoma/provincia,Ciclo formativo,Total,nivel_ciclo
Hombres,07 CASTILLA Y LEÓN,Organización y control de obras de construcción,0.0,SUPERIOR
Hombres,07 CASTILLA Y LEÓN,Proyectos de edificación,18.0,SUPERIOR
Hombres,07 CASTILLA Y LEÓN,Proyectos de obra civil,4.0,SUPERIOR
Hombres,07 CASTILLA Y LEÓN,08 ELECTRICIDAD Y ELECTRÓNICA,453.0,SUPERIOR
Hombres,07 CASTILLA Y LEÓN,Automatización y robótica industrial,146.0,SUPERIOR
Hombres,07 CASTILLA Y LEÓN,Electromedicina clínica,12.0,SUPERIOR
Hombres,07 CASTILLA Y LEÓN,Mantenimiento electrónico,61.0,SUPERIOR
Hombres,07 CASTILLA Y LEÓN,Sistemas de telecomunicaciones e informáticos,123.0,SUPERIOR
Hombres,07 CASTILLA Y LEÓN,Sistemas electrotécnicos y automatizados,111.0,SUPERIOR
Hombres,07 CASTILLA Y LEÓN,09 ENERGÍA Y AGUA,24.0,SUPERIOR
Hombres,07 CASTILLA Y LEÓN,Eficiencia energética y energía solar térmica,0.0,SUPERIOR
Hombres,07 CASTILLA Y LEÓN,Energías renovables,11.0,SUPERIOR
Hombres,07 CASTILLA Y LEÓN,Centrales eléctricas,13.0,SUPERIOR
Hombres,07 CASTILLA Y LEÓN,Gestión de agua,0.0,SUPERIOR
Hombres,07 CASTILLA Y LEÓN,10 FABRICACIÓN MECÁNICA,123.0,SUPERIOR
Hombres,07 CASTILLA Y LEÓN,Construcciones metálicas,23.0,SUPERIOR
Hombres,07 CASTILLA Y LEÓN,Diseño en fabricación mecánica,26.0,SUPERIOR
Hombres,07 CASTILLA Y LEÓN,Óptica de anteojería (LOGSE),0.0,SUPERIOR
Hombres,07 CASTILLA Y LEÓN,Programación de la producción en fabricación mecánica,74.0,SUPERIOR
Hombres,07 CASTILLA Y LEÓN,Programación de la producción en moldeo de metales y polímeros,0.0,SUPERIOR
Hombres,07 CASTILLA Y LEÓN,11 HOSTELERÍA Y TURISMO,109.0,SUPERIOR
Hombres,07 CASTILLA Y LEÓN,Agencias de viajes y gestión de eventos,7.0,SUPERIOR
Hombres,07 CASTILLA Y LEÓN,Dirección de cocina,67.0,SUPERIOR
Hombres,07 CASTILLA Y LEÓN,Dirección de servicios de restauración,7.0,SUPERIOR
Hombres,07 CASTILLA Y LEÓN,Gestión de alojamientos turísticos,5.0,SUPERIOR
Hombres,07 CASTILLA Y LEÓN,"Guía, información y asistencias turísticas",23.0,SUPERIOR
Hombres,07 CASTILLA Y LEÓN,12 IMAGEN PERSONAL,6.0,SUPERIOR
Hombres,07 CASTILLA Y LEÓN,Asesoría de imagen personal y corporativa,1.0,SUPERIOR
Hombres,07 CASTILLA Y LEÓN,Caracterización y maquillaje profesional,3.0,SUPERIOR
Hombres,07 CASTILLA Y LEÓN,Estética integral y bienestar,0.0,SUPERIOR
Hombres,07 CASTILLA Y LEÓN,Estilismo y dirección de peluquería,2.0,SUPERIOR
Hombres,07 CASTILLA Y LEÓN,Termalismo y bienestar,0.0,SUPERIOR
Hombres,07 CASTILLA Y LEÓN,13 IMAGEN Y SONIDO,143.0,SUPERIOR
Hombres,07 CASTILLA Y LEÓN,"Animaciones 3D, juegos y entornos interactivos",32.0,SUPERIOR
Hombres,07 CASTILLA Y LEÓN,"Iluminación, captación y tratamiento de Imagen",40.0,SUPERIOR
Hombres,07 CASTILLA Y LEÓN,Producción de audiovisuales y espectáculos,8.0,SUPERIOR
Hombres,07 CASTILLA Y LEÓN,Realización de proyectos de audiovisuales y espectáculos,35.0,SUPERIOR
Hombres,07 CASTILLA Y LEÓN,Sonido para audiovisuales y espectáculos,28.0,SUPERIOR
Hombres,07 CASTILLA Y LEÓN,Imagen y sonido sin distribuir (para centros extranjeros),0.0,SUPERIOR
Hombres,07 CASTILLA Y LEÓN,14 INDUSTRIAS ALIMENTARIAS,22.0,SUPERIOR
Hombres,07 CASTILLA Y LEÓN,Procesos y calidad en la industria alimentaria,15.0,SUPERIOR
Hombres,07 CASTILLA Y LEÓN,Vitivinicultura,7.0,SUPERIOR
Hombres,07 CASTILLA Y LEÓN,16 INFORMÁTICA Y COMUNICACIONES,531.0,SUPERIOR
Hombres,07 CASTILLA Y LEÓN,Administración de sistemas informáticos en red,238.0,SUPERIOR
Hombres,07 CASTILLA Y LEÓN,Desarrollo de aplicaciones multiplataforma,170.0,SUPERIOR
Hombres,07 CASTILLA Y LEÓN,Desarrollo de aplicaciones web,123.0,SUPERIOR
Hombres,07 CASTILLA Y LEÓN,Informatica y comunicaciones sin distribuir (para centros extranjeros),0.0,SUPERIOR
Hombres,07 CASTILLA Y LEÓN,17 INSTALACIÓN Y MANTENIMIENTO,228.0,SUPERIOR
Hombres,07 CASTILLA Y LEÓN,Desarrollo de proyectos de instalaciones térmicas y de fluidos,0.0,SUPERIOR
Hombres,07 CASTILLA Y LEÓN,Mantenimiento de instalaciones térmicas y de fluidos,9.0,SUPERIOR
Hombres,07 CASTILLA Y LEÓN,Mecatrónica industrial,219.0,SUPERIOR
Hombres,07 CASTILLA Y LEÓN,"18 MADERA, MUEBLE Y CORCHO",3.0,SUPERIOR
Hombres,07 CASTILLA Y LEÓN,Diseño y amueblamiento,3.0,SUPERIOR
Hombres,07 CASTILLA Y LEÓN,19 MARÍTIMO-PESQUERA,0.0,SUPERIOR
Hombres,07 CASTILLA Y LEÓN,Acuicultura,0.0,SUPERIOR
Hombres,07 CASTILLA Y LEÓN,Organización del mantenimiento de maquinaria de buques y embarcaciones,0.0,SUPERIOR
Hombres,07 CASTILLA Y LEÓN,Transporte marítimo y pesca de altura,0.0,SUPERIOR
Hombres,07 CASTILLA Y LEÓN,20 QUÍMICA,40.0,SUPERIOR
Hombres,07 CASTILLA Y LEÓN,Fabricación de Productos Farmaceuticos,7.0,SUPERIOR
Hombres,07 CASTILLA Y LEÓN,Laboratorio de análisis y de control de calidad,33.0,SUPERIOR
Hombres,07 CASTILLA Y LEÓN,Química industrial,0.0,SUPERIOR
Hombres,07 CASTILLA Y LEÓN,21 SANIDAD,114.0,SUPERIOR
Hombres,07 CASTILLA Y LEÓN,Anatomía patológica y citodiagnostico,5.0,SUPERIOR
Hombres,07 CASTILLA Y LEÓN,Audiología protésica,6.0,SUPERIOR
Hombres,07 CASTILLA Y LEÓN,Dietética (LOGSE),28.0,SUPERIOR
Hombres,07 CASTILLA Y LEÓN,Documentación y administración sanitaria,0.0,SUPERIOR
Hombres,07 CASTILLA Y LEÓN,Higiene bucodental,8.0,SUPERIOR
Hombres,07 CASTILLA Y LEÓN,Imagen para el diagnóstico y medicina nuclear,21.0,SUPERIOR
Hombres,07 CASTILLA Y LEÓN,Laboratorio clinico y biomédico,37.0,SUPERIOR
Hombres,07 CASTILLA Y LEÓN,Ortoprótesis y productos de apoyo,0.0,SUPERIOR
Hombres,07 CASTILLA Y LEÓN,Prótesis dentales,5.0,SUPERIOR
Hombres,07 CASTILLA Y LEÓN,Radioterampia y dosimetría,4.0,SUPERIOR
Hombres,07 CASTILLA Y LEÓN,22 SEGURIDAD Y MEDIO AMBIENTE,37.0,SUPERIOR
Hombres,07 CASTILLA Y LEÓN,Coordinación de emergencias y protección civil,0.0,SUPERIOR
Hombres,07 CASTILLA Y LEÓN,Educación y control ambiental,0.0,SUPERIOR
Hombres,07 CASTILLA Y LEÓN,Prevención de riesgos profesionales (LOGSE),21.0,SUPERIOR
Hombres,07 CASTILLA Y LEÓN,Química y salud ambiental,16.0,SUPERIOR
Hombres,07 CASTILLA Y LEÓN,23 SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD,64.0,SUPERIOR
Hombres,07 CASTILLA Y LEÓN,Animación sociocultural y turística,16.0,SUPERIOR
Hombres,07 CASTILLA Y LEÓN,Educación infantil,22.0,SUPERIOR
Hombres,07 CASTILLA Y LEÓN,Integración social,19.0,SUPERIOR
Hombres,07 CASTILLA Y LEÓN,Mediación comunicativa,6.0,SUPERIOR
Hombres,07 CASTILLA Y LEÓN,Promoción de igualdad de género,1.0,SUPERIOR
Hombres,07 CASTILLA Y LEÓN,"24 TEXTIL, CONFECCIÓN Y PIEL",5.0,SUPERIOR
Hombres,07 CASTILLA Y LEÓN,Diseño y producción de calzado y complementos,0.0,SUPERIOR
Hombres,07 CASTILLA Y LEÓN,Patronaje y moda,5.0,SUPERIOR
Hombres,07 CASTILLA Y LEÓN,Vestuario a medida y de espectáculos,0.0,SUPERIOR
Hombres,07 CASTILLA Y LEÓN,Diseño Técnico en Textil y Piel,0.0,SUPERIOR
Hombres,07 CASTILLA Y LEÓN,25 TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,446.0,SUPERIOR
Hombres,07 CASTILLA Y LEÓN,Automoción,251.0,SUPERIOR
Hombres,07 CASTILLA Y LEÓN,Mantenimiento Aeromecánico de Aviones con Motor de Turbina,158.0,SUPERIOR
Hombres,07 CASTILLA Y LEÓN,Mantenimiento de Sistemas Electrónicos y Aviónicos en Aeronaves,37.0,SUPERIOR
Hombres,07 CASTILLA Y LEÓN,Mantenimiento Aeromecánico de Helicópteros con Motor de Pistón,0.0,SUPERIOR
Hombres,07 CASTILLA Y LEÓN,Mantenimiento Aeromecánico de Helicópteros con Motor de Turbina,0.0,SUPERIOR
Hombres,07 CASTILLA Y LEÓN,26 VIDRIO Y CERÁMICA,0.0,SUPERIOR
Hombres,07 CASTILLA Y LEÓN,Desarrollo y fabricación de productos cerámicos,0.0,SUPERIOR
Hombres,Ávila,01 ACTIVIDADES FÍSICAS Y DEPORTIVAS,16.0,SUPERIOR
Hombres,Ávila,Enseñanza y animación sociodeportiva,16.0,SUPERIOR
Hombres,Ávila,Acondicionamiento físico,0.0,SUPERIOR
Hombres,Ávila,02 ADMINISTRACIÓN Y GESTIÓN,22.0,SUPERIOR
Hombres,Ávila,Administración y finanzas,22.0,SUPERIOR
Hombres,Ávila,Asistencia a la dirección,0.0,SUPERIOR
Hombres,Ávila,03 AGRARIA,0.0,SUPERIOR
Hombres,Ávila,Ganadería y asistencia en sanidad animal,0.0,SUPERIOR
Hombres,Ávila,Gestión forestal y del medio natural,0.0,SUPERIOR
Hombres,Ávila,Paisajismo y medio rural,0.0,SUPERIOR
Hombres,Ávila,04 ARTES GRÁFICAS,0.0,SUPERIOR
Hombres,Ávila,Diseño y edición de publicaciones impresas y multimedia,0.0,SUPERIOR
Hombres,Ávila,Diseño y gestión de la producción gráfica,0.0,SUPERIOR
Hombres,Ávila,05 ARTES Y ARTESANÍAS,0.0,SUPERIOR
Hombres,Ávila,Artista fallero y construcción de escenografías,0.0,SUPERIOR
Hombres,Ávila,06 COMERCIO Y MARKETING,0.0,SUPERIOR
Hombres,Ávila,Comercio internacional,0.0,SUPERIOR
Hombres,Ávila,Gestión de ventas y espacios comerciales,0.0,SUPERIOR
Hombres,Ávila,Marketing y publicidad,0.0,SUPERIOR
Hombres,Ávila,Transporte y logística,0.0,SUPERIOR
Hombres,Ávila,07 EDIFICACIÓN Y OBRA CIVIL,2.0,SUPERIOR
Hombres,Ávila,Organización y control de obras de construcción,0.0,SUPERIOR
Hombres,Ávila,Proyectos de edificación,2.0,SUPERIOR
Hombres,Ávila,Proyectos de obra civil,0.0,SUPERIOR
Hombres,Ávila,08 ELECTRICIDAD Y ELECTRÓNICA,14.0,SUPERIOR
Hombres,Ávila,Automatización y robótica industrial,11.0,SUPERIOR
Hombres,Ávila,Electromedicina clínica,0.0,SUPERIOR
Hombres,Ávila,Mantenimiento electrónico,0.0,SUPERIOR
Hombres,Ávila,Sistemas de telecomunicaciones e informáticos,3.0,SUPERIOR
Hombres,Ávila,Sistemas electrotécnicos y automatizados,0.0,SUPERIOR
Hombres,Ávila,09 ENERGÍA Y AGUA,0.0,SUPERIOR
Hombres,Ávila,Eficiencia energética y energía solar térmica,0.0,SUPERIOR
Hombres,Ávila,Energías renovables,0.0,SUPERIOR
Hombres,Ávila,Centrales eléctricas,0.0,SUPERIOR
Hombres,Ávila,Gestión de agua,0.0,SUPERIOR
Hombres,Ávila,10 FABRICACIÓN MECÁNICA,0.0,SUPERIOR
Hombres,Ávila,Construcciones metálicas,0.0,SUPERIOR
Hombres,Ávila,Diseño en fabricación mecánica,0.0,SUPERIOR
Hombres,Ávila,Óptica de anteojería (LOGSE),0.0,SUPERIOR
Hombres,Ávila,Programación de la producción en fabricación mecánica,0.0,SUPERIOR
Hombres,Ávila,Programación de la producción en moldeo de metales y polímeros,0.0,SUPERIOR
Hombres,Ávila,11 HOSTELERÍA Y TURISMO,8.0,SUPERIOR
Hombres,Ávila,Agencias de viajes y gestión de eventos,0.0,SUPERIOR
Hombres,Ávila,Dirección de cocina,3.0,SUPERIOR
Hombres,Ávila,Dirección de servicios de restauración,0.0,SUPERIOR
Hombres,Ávila,Gestión de alojamientos turísticos,0.0,SUPERIOR
Hombres,Ávila,"Guía, información y asistencias turísticas",5.0,SUPERIOR
Hombres,Ávila,12 IMAGEN PERSONAL,0.0,SUPERIOR
Hombres,Ávila,Asesoría de imagen personal y corporativa,0.0,SUPERIOR
Hombres,Ávila,Caracterización y maquillaje profesional,0.0,SUPERIOR
Hombres,Ávila,Estética integral y bienestar,0.0,SUPERIOR
Hombres,Ávila,Estilismo y dirección de peluquería,0.0,SUPERIOR
Hombres,Ávila,Termalismo y bienestar,0.0,SUPERIOR
Hombres,Ávila,13 IMAGEN Y SONIDO,11.0,SUPERIOR
Hombres,Ávila,"Animaciones 3D, juegos y entornos interactivos",11.0,SUPERIOR
Hombres,Ávila,"Iluminación, captación y tratamiento de Imagen",0.0,SUPERIOR
Hombres,Ávila,Producción de audiovisuales y espectáculos,0.0,SUPERIOR
Hombres,Ávila,Realización de proyectos de audiovisuales y espectáculos,0.0,SUPERIOR
Hombres,Ávila,Sonido para audiovisuales y espectáculos,0.0,SUPERIOR
Hombres,Ávila,Imagen y sonido sin distribuir (para centros extranjeros),0.0,SUPERIOR
Hombres,Ávila,14 INDUSTRIAS ALIMENTARIAS,0.0,SUPERIOR
Hombres,Ávila,Procesos y calidad en la industria alimentaria,0.0,SUPERIOR
Hombres,Ávila,Vitivinicultura,0.0,SUPERIOR
Hombres,Ávila,16 INFORMÁTICA Y COMUNICACIONES,29.0,SUPERIOR
Hombres,Ávila,Administración de sistemas informáticos en red,21.0,SUPERIOR
Hombres,Ávila,Desarrollo de aplicaciones multiplataforma,3.0,SUPERIOR
Hombres,Ávila,Desarrollo de aplicaciones web,5.0,SUPERIOR
Hombres,Ávila,Informatica y comunicaciones sin distribuir (para centros extranjeros),0.0,SUPERIOR
Hombres,Ávila,17 INSTALACIÓN Y MANTENIMIENTO,9.0,SUPERIOR
Hombres,Ávila,Desarrollo de proyectos de instalaciones térmicas y de fluidos,0.0,SUPERIOR
Hombres,Ávila,Mantenimiento de instalaciones térmicas y de fluidos,0.0,SUPERIOR
Hombres,Ávila,Mecatrónica industrial,9.0,SUPERIOR
Hombres,Ávila,"18 MADERA, MUEBLE Y CORCHO",0.0,SUPERIOR
Hombres,Ávila,Diseño y amueblamiento,0.0,SUPERIOR
Hombres,Ávila,19 MARÍTIMO-PESQUERA,0.0,SUPERIOR
Hombres,Ávila,Acuicultura,0.0,SUPERIOR
Hombres,Ávila,Organización del mantenimiento de maquinaria de buques y embarcaciones,0.0,SUPERIOR
Hombres,Ávila,Transporte marítimo y pesca de altura,0.0,SUPERIOR
Hombres,Ávila,20 QUÍMICA,0.0,SUPERIOR
Hombres,Ávila,Fabricación de Productos Farmaceuticos,0.0,SUPERIOR
Hombres,Ávila,Laboratorio de análisis y de control de calidad,0.0,SUPERIOR
Hombres,Ávila,Química industrial,0.0,SUPERIOR
Hombres,Ávila,21 SANIDAD,0.0,SUPERIOR
Hombres,Ávila,Anatomía patológica y citodiagnostico,0.0,SUPERIOR
Hombres,Ávila,Audiología protésica,0.0,SUPERIOR
Hombres,Ávila,Dietética (LOGSE),0.0,SUPERIOR
Hombres,Ávila,Documentación y administración sanitaria,0.0,SUPERIOR
Hombres,Ávila,Higiene bucodental,0.0,SUPERIOR
Hombres,Ávila,Imagen para el diagnóstico y medicina nuclear,0.0,SUPERIOR
Hombres,Ávila,Laboratorio clinico y biomédico,0.0,SUPERIOR
Hombres,Ávila,Ortoprótesis y productos de apoyo,0.0,SUPERIOR
Hombres,Ávila,Prótesis dentales,0.0,SUPERIOR
Hombres,Ávila,Radioterampia y dosimetría,0.0,SUPERIOR
Hombres,Ávila,22 SEGURIDAD Y MEDIO AMBIENTE,2.0,SUPERIOR
Hombres,Ávila,Coordinación de emergencias y protección civil,0.0,SUPERIOR
Hombres,Ávila,Educación y control ambiental,0.0,SUPERIOR
Hombres,Ávila,Prevención de riesgos profesionales (LOGSE),0.0,SUPERIOR
Hombres,Ávila,Química y salud ambiental,2.0,SUPERIOR
Hombres,Ávila,23 SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD,5.0,SUPERIOR
Hombres,Ávila,Animación sociocultural y turística,0.0,SUPERIOR
Hombres,Ávila,Educación infantil,5.0,SUPERIOR
Hombres,Ávila,Integración social,0.0,SUPERIOR
Hombres,Ávila,Mediación comunicativa,0.0,SUPERIOR
Hombres,Ávila,Promoción de igualdad de género,0.0,SUPERIOR
Hombres,Ávila,"24 TEXTIL, CONFECCIÓN Y PIEL",0.0,SUPERIOR
Hombres,Ávila,Diseño y producción de calzado y complementos,0.0,SUPERIOR
Hombres,Ávila,Patronaje y moda,0.0,SUPERIOR
Hombres,Ávila,Vestuario a medida y de espectáculos,0.0,SUPERIOR
Hombres,Ávila,Diseño Técnico en Textil y Piel,0.0,SUPERIOR
Hombres,Ávila,25 TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,22.0,SUPERIOR
Hombres,Ávila,Automoción,22.0,SUPERIOR
Hombres,Ávila,Mantenimiento Aeromecánico de Aviones con Motor de Turbina,0.0,SUPERIOR
Hombres,Ávila,Mantenimiento de Sistemas Electrónicos y Aviónicos en Aeronaves,0.0,SUPERIOR
Hombres,Ávila,Mantenimiento Aeromecánico de Helicópteros con Motor de Pistón,0.0,SUPERIOR
Hombres,Ávila,Mantenimiento Aeromecánico de Helicópteros con Motor de Turbina,0.0,SUPERIOR
Hombres,Ávila,26 VIDRIO Y CERÁMICA,0.0,SUPERIOR
Hombres,Ávila,Desarrollo y fabricación de productos cerámicos,0.0,SUPERIOR
Hombres,Burgos,01 ACTIVIDADES FÍSICAS Y DEPORTIVAS,25.0,SUPERIOR
Hombres,Burgos,Enseñanza y animación sociodeportiva,25.0,SUPERIOR
Hombres,Burgos,Acondicionamiento físico,0.0,SUPERIOR
Hombres,Burgos,02 ADMINISTRACIÓN Y GESTIÓN,33.0,SUPERIOR
Hombres,Burgos,Administración y finanzas,31.0,SUPERIOR
Hombres,Burgos,Asistencia a la dirección,2.0,SUPERIOR
Hombres,Burgos,03 AGRARIA,0.0,SUPERIOR
Hombres,Burgos,Ganadería y asistencia en sanidad animal,0.0,SUPERIOR
Hombres,Burgos,Gestión forestal y del medio natural,0.0,SUPERIOR
Hombres,Burgos,Paisajismo y medio rural,0.0,SUPERIOR
Hombres,Burgos,04 ARTES GRÁFICAS,0.0,SUPERIOR
Hombres,Burgos,Diseño y edición de publicaciones impresas y multimedia,0.0,SUPERIOR
Hombres,Burgos,Diseño y gestión de la producción gráfica,0.0,SUPERIOR
Hombres,Burgos,05 ARTES Y ARTESANÍAS,0.0,SUPERIOR
Hombres,Burgos,Artista fallero y construcción de escenografías,0.0,SUPERIOR
Hombres,Burgos,06 COMERCIO Y MARKETING,33.0,SUPERIOR
Hombres,Burgos,Comercio internacional,14.0,SUPERIOR
Hombres,Burgos,Gestión de ventas y espacios comerciales,11.0,SUPERIOR
Hombres,Burgos,Marketing y publicidad,0.0,SUPERIOR
Hombres,Burgos,Transporte y logística,8.0,SUPERIOR
Hombres,Burgos,07 EDIFICACIÓN Y OBRA CIVIL,2.0,SUPERIOR
Hombres,Burgos,Organización y control de obras de construcción,0.0,SUPERIOR
Hombres,Burgos,Proyectos de edificación,0.0,SUPERIOR
Hombres,Burgos,Proyectos de obra civil,2.0,SUPERIOR
Hombres,Burgos,08 ELECTRICIDAD Y ELECTRÓNICA,82.0,SUPERIOR
Hombres,Burgos,Automatización y robótica industrial,54.0,SUPERIOR
Hombres,Burgos,Electromedicina clínica,0.0,SUPERIOR
Hombres,Burgos,Mantenimiento electrónico,7.0,SUPERIOR
Hombres,Burgos,Sistemas de telecomunicaciones e informáticos,19.0,SUPERIOR
Hombres,Burgos,Sistemas electrotécnicos y automatizados,2.0,SUPERIOR
Hombres,Burgos,09 ENERGÍA Y AGUA,0.0,SUPERIOR
Hombres,Burgos,Eficiencia energética y energía solar térmica,0.0,SUPERIOR
Hombres,Burgos,Energías renovables,0.0,SUPERIOR
Hombres,Burgos,Centrales eléctricas,0.0,SUPERIOR
Hombres,Burgos,Gestión de agua,0.0,SUPERIOR
Hombres,Burgos,10 FABRICACIÓN MECÁNICA,62.0,SUPERIOR
Hombres,Burgos,Construcciones metálicas,7.0,SUPERIOR
Hombres,Burgos,Diseño en fabricación mecánica,14.0,SUPERIOR
Hombres,Burgos,Óptica de anteojería (LOGSE),0.0,SUPERIOR
Hombres,Burgos,Programación de la producción en fabricación mecánica,41.0,SUPERIOR
Hombres,Burgos,Programación de la producción en moldeo de metales y polímeros,0.0,SUPERIOR
Hombres,Burgos,11 HOSTELERÍA Y TURISMO,12.0,SUPERIOR
Hombres,Burgos,Agencias de viajes y gestión de eventos,0.0,SUPERIOR
Hombres,Burgos,Dirección de cocina,12.0,SUPERIOR
Hombres,Burgos,Dirección de servicios de restauración,0.0,SUPERIOR
Hombres,Burgos,Gestión de alojamientos turísticos,0.0,SUPERIOR
Hombres,Burgos,"Guía, información y asistencias turísticas",0.0,SUPERIOR
Hombres,Burgos,12 IMAGEN PERSONAL,0.0,SUPERIOR
Hombres,Burgos,Asesoría de imagen personal y corporativa,0.0,SUPERIOR
Hombres,Burgos,Caracterización y maquillaje profesional,0.0,SUPERIOR
Hombres,Burgos,Estética integral y bienestar,0.0,SUPERIOR
Hombres,Burgos,Estilismo y dirección de peluquería,0.0,SUPERIOR
Hombres,Burgos,Termalismo y bienestar,0.0,SUPERIOR
Hombres,Burgos,13 IMAGEN Y SONIDO,18.0,SUPERIOR
Hombres,Burgos,"Animaciones 3D, juegos y entornos interactivos",0.0,SUPERIOR
Hombres,Burgos,"Iluminación, captación y tratamiento de Imagen",6.0,SUPERIOR
Hombres,Burgos,Producción de audiovisuales y espectáculos,0.0,SUPERIOR
Hombres,Burgos,Realización de proyectos de audiovisuales y espectáculos,12.0,SUPERIOR
Hombres,Burgos,Sonido para audiovisuales y espectáculos,0.0,SUPERIOR
Hombres,Burgos,Imagen y sonido sin distribuir (para centros extranjeros),0.0,SUPERIOR
Hombres,Burgos,14 INDUSTRIAS ALIMENTARIAS,8.0,SUPERIOR
Hombres,Burgos,Procesos y calidad en la industria alimentaria,6.0,SUPERIOR
Hombres,Burgos,Vitivinicultura,2.0,SUPERIOR
Hombres,Burgos,16 INFORMÁTICA Y COMUNICACIONES,61.0,SUPERIOR
Hombres,Burgos,Administración de sistemas informáticos en red,22.0,SUPERIOR
Hombres,Burgos,Desarrollo de aplicaciones multiplataforma,21.0,SUPERIOR
Hombres,Burgos,Desarrollo de aplicaciones web,18.0,SUPERIOR
Hombres,Burgos,Informatica y comunicaciones sin distribuir (para centros extranjeros),0.0,SUPERIOR
Hombres,Burgos,17 INSTALACIÓN Y MANTENIMIENTO,40.0,SUPERIOR
Hombres,Burgos,Desarrollo de proyectos de instalaciones térmicas y de fluidos,0.0,SUPERIOR
Hombres,Burgos,Mantenimiento de instalaciones térmicas y de fluidos,0.0,SUPERIOR
Hombres,Burgos,Mecatrónica industrial,40.0,SUPERIOR
Hombres,Burgos,"18 MADERA, MUEBLE Y CORCHO",0.0,SUPERIOR
Hombres,Burgos,Diseño y amueblamiento,0.0,SUPERIOR
Hombres,Burgos,19 MARÍTIMO-PESQUERA,0.0,SUPERIOR
Hombres,Burgos,Acuicultura,0.0,SUPERIOR
Hombres,Burgos,Organización del mantenimiento de maquinaria de buques y embarcaciones,0.0,SUPERIOR
Hombres,Burgos,Transporte marítimo y pesca de altura,0.0,SUPERIOR
Hombres,Burgos,20 QUÍMICA,4.0,SUPERIOR
Hombres,Burgos,Fabricación de Productos Farmaceuticos,0.0,SUPERIOR
Hombres,Burgos,Laboratorio de análisis y de control de calidad,4.0,SUPERIOR
Hombres,Burgos,Química industrial,0.0,SUPERIOR
Hombres,Burgos,21 SANIDAD,17.0,SUPERIOR
Hombres,Burgos,Anatomía patológica y citodiagnostico,2.0,SUPERIOR
Hombres,Burgos,Audiología protésica,0.0,SUPERIOR
Hombres,Burgos,Dietética (LOGSE),8.0,SUPERIOR
Hombres,Burgos,Documentación y administración sanitaria,0.0,SUPERIOR
Hombres,Burgos,Higiene bucodental,1.0,SUPERIOR
Hombres,Burgos,Imagen para el diagnóstico y medicina nuclear,5.0,SUPERIOR
Hombres,Burgos,Laboratorio clinico y biomédico,1.0,SUPERIOR
Hombres,Burgos,Ortoprótesis y productos de apoyo,0.0,SUPERIOR
Hombres,Burgos,Prótesis dentales,0.0,SUPERIOR
Hombres,Burgos,Radioterampia y dosimetría,0.0,SUPERIOR
Hombres,Burgos,22 SEGURIDAD Y MEDIO AMBIENTE,13.0,SUPERIOR
Hombres,Burgos,Coordinación de emergencias y protección civil,0.0,SUPERIOR
Hombres,Burgos,Educación y control ambiental,0.0,SUPERIOR
Hombres,Burgos,Prevención de riesgos profesionales (LOGSE),8.0,SUPERIOR
Hombres,Burgos,Química y salud ambiental,5.0,SUPERIOR
Hombres,Burgos,23 SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD,4.0,SUPERIOR
Hombres,Burgos,Animación sociocultural y turística,0.0,SUPERIOR
Hombres,Burgos,Educación infantil,2.0,SUPERIOR
Hombres,Burgos,Integración social,2.0,SUPERIOR
Hombres,Burgos,Mediación comunicativa,0.0,SUPERIOR
Hombres,Burgos,Promoción de igualdad de género,0.0,SUPERIOR
Hombres,Burgos,"24 TEXTIL, CONFECCIÓN Y PIEL",0.0,SUPERIOR
Hombres,Burgos,Diseño y producción de calzado y complementos,0.0,SUPERIOR
